profile,analysis_role,family,n,depth_factor,direction_sampler,measurement_basis,bitflip_rate,tangent_count_used,mean_regular_fraction,ci95_low,ci95_high,median_regular_fraction,minimum_regular_fraction,circuits
v2_n18,targeted n=18 stress test; infer only if precision flags pass,SU2-HaarU4-brickwork,18,6.0,gaussian,Z,0.0,64,1.0,1.0,1.0,1.0,1.0,12
v2_n18,targeted n=18 stress test; infer only if precision flags pass,U1-RZ-XY-line,18,6.0,gaussian,Z,0.0,64,1.0,1.0,1.0,1.0,1.0,16
