profile,analysis_role,family,n,depth_factor,direction_sampler,measurement_basis,bitflip_rate,tangent_count_used,k,metric,mean,ci95_low,ci95_high,circuits,relative_ci95_halfwidth,jackknife_max_shift,passes_min_circuits,passes_precision_flag,inference_ready
v2_n18,targeted n=18 stress test; infer only if precision flags pass,U1-RZ-XY-line,18,6.0,gaussian,Z,0.0,64,1,deff_pairwise,85.39897169562077,83.18134909773755,87.53849392147323,16,0.025510522768736766,0.5887028832080574,True,True,True
v2_n18,targeted n=18 stress test; infer only if precision flags pass,U1-RZ-XY-line,18,6.0,gaussian,Z,0.0,64,1,pairwise_purity,0.011742567858231556,0.01144501184628309,0.012061268425519661,16,0.026240281796820714,8.784302286004957e-05,True,True,True
v2_n18,targeted n=18 stress test; infer only if precision flags pass,U1-RZ-XY-line,18,6.0,gaussian,Z,0.0,64,1,sample_covariance_purity,0.027184090235446712,0.026889477987854158,0.027498599358956013,16,0.011203637234612887,8.647047562786517e-05,True,True,True
v2_n18,targeted n=18 stress test; infer only if precision flags pass,U1-RZ-XY-line,18,6.0,gaussian,Z,0.0,64,1,trC3_u_stat,0.0001844935808342,0.0001710578164479739,0.0001991529152092667,16,0.07614112814727467,4.266422420193337e-06,True,True,True
v2_n18,targeted n=18 stress test; infer only if precision flags pass,U1-RZ-XY-line,18,6.0,gaussian,Z,0.0,64,1,Ffull_over_FQ_mean,0.4762603516652822,0.47341283673690654,0.47907661618095104,16,0.005946095895071517,0.000720798520136734,True,True,True
v2_n18,targeted n=18 stress test; infer only if precision flags pass,U1-RZ-XY-line,18,6.0,gaussian,Z,0.0,64,1,haar_alignment_z,10870.260133029562,10614.669841470035,11137.213443896955,16,0.024035469070291988,78.90650649735107,True,True,True
v2_n18,targeted n=18 stress test; infer only if precision flags pass,U1-RZ-XY-line,18,6.0,gaussian,Z,0.0,64,1,physical_minus_rank_baseline,0.2148560389381696,0.20911015568489802,0.22063855583261946,16,0.02682819669555352,0.0015995869589979783,True,True,True
v2_n18,targeted n=18 stress test; infer only if precision flags pass,U1-RZ-XY-line,18,6.0,gaussian,Z,0.0,64,2,enhancement,128.1769534555117,126.60356620009034,129.72083665419763,16,0.012160027095624654,0.3933559070331967,True,True,True
v2_n18,targeted n=18 stress test; infer only if precision flags pass,U1-RZ-XY-line,18,6.0,gaussian,Z,0.0,64,2,actual_retention,0.40072599035845613,0.3958350133295707,0.4054200849263569,16,0.011959633050269798,0.001229768153788613,True,True,True
v2_n18,targeted n=18 stress test; infer only if precision flags pass,U1-RZ-XY-line,18,6.0,gaussian,Z,0.0,64,2,deff_pairwise,85.39897169562077,83.16719623108217,87.52049113228482,16,0.025487981967269285,0.5887028832080574,True,True,True
v2_n18,targeted n=18 stress test; infer only if precision flags pass,U1-RZ-XY-line,18,6.0,gaussian,Z,0.0,64,2,pairwise_purity,0.011742567858231556,0.011449733603920587,0.012059122804427376,16,0.025947867956309306,8.784302286004957e-05,True,True,True
v2_n18,targeted n=18 stress test; infer only if precision flags pass,U1-RZ-XY-line,18,6.0,gaussian,Z,0.0,64,2,sample_covariance_purity,0.027184090235446712,0.026896654031498362,0.02749526942768368,16,0.011010399667610589,8.647047562786517e-05,True,True,True
v2_n18,targeted n=18 stress test; infer only if precision flags pass,U1-RZ-XY-line,18,6.0,gaussian,Z,0.0,64,2,trC3_u_stat,0.0001844935808342,0.00017097567653010748,0.0001989688197717028,16,0.07586481631236831,4.266422420193337e-06,True,True,True
v2_n18,targeted n=18 stress test; infer only if precision flags pass,U1-RZ-XY-line,18,6.0,gaussian,Z,0.0,64,2,Ffull_over_FQ_mean,0.4762603516652822,0.4734669578774253,0.4792063104862782,16,0.006025436075861433,0.000720798520136734,True,True,True
v2_n18,targeted n=18 stress test; infer only if precision flags pass,U1-RZ-XY-line,18,6.0,gaussian,Z,0.0,64,2,haar_alignment_z,6738.188145793938,6661.108755244692,6815.083107660639,16,0.01142550112021288,21.032335124586098,True,True,True
v2_n18,targeted n=18 stress test; infer only if precision flags pass,U1-RZ-XY-line,18,6.0,gaussian,Z,0.0,64,2,physical_minus_rank_baseline,0.3975996405775063,0.3926967379583489,0.4022144210055133,16,0.011968928132505502,0.001229768153788613,True,True,True
