profile,analysis_role,job_id,circuit_id,family,n,depth,depth_factor,instance,direction_sampler,measurement_basis,bitflip_rate,tangents,tangent_count_used,parameter_count,regular_tangents,regular_fraction,support_size,score_dimension,FQ_mean,Ffull_mean,Ffull_over_FQ_mean,pairwise_purity,sample_covariance_purity,deff_pairwise,trC3_u_stat,renyi3_dimension_diag,k,readout_rank,actual_retention,rank_baseline,enhancement,physical_minus_rank_baseline,haar_null_mean,haar_null_std,haar_alignment_z,theorem_rhs_sample,theorem_bound_slack_sample,theorem_rhs_u_stat,theorem_bound_slack_u_stat,crossfit_kyfan,sample_lambda_max,sample_spectrum_rank,state_norm_error,horizontal_overlap_max,probability_sum_error,probability_tangent_sum_max,fisher_violation_max,min_circuits_for_inference,max_relative_ci_halfwidth
v2_directions,dense tangent-ensemble robustness: Gaussian versus Rademacher,SU2-CNOT-line|n12|d72|i3|dir=gaussian|basis=Z|eta=0,SU2-CNOT-line|n12|d72|i3,SU2-CNOT-line,12,72,6.0,3,gaussian,Z,0.0,128,128,2592,128,1.0,4096,4095,0.9926224602582958,0.49136307335556645,0.4950017967726701,0.001027643748340747,0.008832115281556835,973.0998720272652,1.592253571892936e-06,792.4901702458103,1,12,0.0028311640562714165,0.0029304029304029304,0.9661347342026209,-9.923887413151389e-05,0.0029304029304029304,0.00011068921977935786,-0.8965541028234864,0.32055106899148045,0.32045183011734896,0.09681824408654585,0.09671900521241433,,,0,1.7763568394002505e-15,2.0732168260033774e-16,1.5543122344752192e-15,3.469446951953614e-17,-0.46121470381504837,10,0.2
v2_directions,dense tangent-ensemble robustness: Gaussian versus Rademacher,SU2-CNOT-line|n12|d72|i3|dir=gaussian|basis=Z|eta=0,SU2-CNOT-line|n12|d72|i3,SU2-CNOT-line,12,72,6.0,3,gaussian,Z,0.0,128,128,2592,128,1.0,4096,4095,0.9926224602582958,0.49136307335556645,0.4950017967726701,0.001027643748340747,0.008832115281556835,973.0998720272652,1.592253571892936e-06,792.4901702458103,2,78,0.01836025184051235,0.01904761904761905,0.9639132216268984,-0.0006873672071066976,0.01904761904761905,0.00027991310413916974,-2.455644973180484,0.8106159293144398,0.8099285621073331,0.24483590446829404,0.24414853726118735,,,0,1.7763568394002505e-15,2.0732168260033774e-16,1.5543122344752192e-15,3.469446951953614e-17,-0.46121470381504837,10,0.2
v2_directions,dense tangent-ensemble robustness: Gaussian versus Rademacher,SU2-HaarU4-brickwork|n8|d48|i9|dir=gaussian|basis=Z|eta=0,SU2-HaarU4-brickwork|n8|d48|i9,SU2-HaarU4-brickwork,8,48,6.0,9,gaussian,Z,0.0,128,128,1152,128,1.0,256,255,0.9843206412057461,0.4924174406403896,0.49948643994215686,0.007358329342480741,0.015113342394492614,135.90041345755614,7.272866270748905e-05,117.25927345795648,1,8,0.03049388423482393,0.03137254901960784,0.9719925599850128,-0.0008786647847839127,0.03137254901960784,0.001630063110330689,-0.539037279731862,0.29449155228520574,0.2936128875004218,0.1631916853526264,0.1623130205678425,,,0,1.099120794378905e-14,2.213507325284044e-15,1.0880185641326534e-14,7.632783294297951e-17,-0.3677096866197901,10,0.2
v2_directions,dense tangent-ensemble robustness: Gaussian versus Rademacher,SU2-HaarU4-brickwork|n8|d48|i9|dir=gaussian|basis=Z|eta=0,SU2-HaarU4-brickwork|n8|d48|i9,SU2-HaarU4-brickwork,8,48,6.0,9,gaussian,Z,0.0,128,128,1152,128,1.0,256,255,0.9843206412057461,0.4924174406403896,0.49948643994215686,0.007358329342480741,0.015113342394492614,135.90041345755614,7.272866270748905e-05,117.25927345795648,2,36,0.13809849040266847,0.1411764705882353,0.978197640352235,-0.00307798018556682,0.1411764705882353,0.0032559989545166107,-0.9453259133566829,0.5882374616526842,0.5851594814671174,0.3259701747291003,0.32289219454353346,,,0,1.099120794378905e-14,2.213507325284044e-15,1.0880185641326534e-14,7.632783294297951e-17,-0.3677096866197901,10,0.2
v2_directions,dense tangent-ensemble robustness: Gaussian versus Rademacher,U1-RZ-XY-line|n8|d48|i5|dir=gaussian|basis=Z|eta=0,U1-RZ-XY-line|n8|d48|i5,U1-RZ-XY-line,8,48,6.0,5,gaussian,Z,0.0,128,128,552,128,1.0,70,69,0.7160727754330283,0.3534459262136612,0.49480079598422005,0.05853859102751421,0.06589375828511175,17.08274802053199,0.003964913144033629,15.881194365130789,1,7,0.4493950423185885,0.10144927536231885,4.4297511314260865,0.34794576695626966,0.10144927536231885,0.011572774486771905,30.06589019374603,0.5685990414189355,0.2206532744626658,0.5263477308951877,0.17840196393891805,,,0,1.7763568394002505e-15,1.1383170325457368e-15,1.9984014443252818e-15,1.0408340855860843e-16,-0.14316644899983022,10,0.2
v2_directions,dense tangent-ensemble robustness: Gaussian versus Rademacher,U1-RZ-XY-line|n8|d48|i5|dir=gaussian|basis=Z|eta=0,U1-RZ-XY-line|n8|d48|i5,U1-RZ-XY-line,8,48,6.0,5,gaussian,Z,0.0,128,128,552,128,1.0,70,69,0.7160727754330283,0.3534459262136612,0.49480079598422005,0.05853859102751421,0.06589375828511175,17.08274802053199,0.003964913144033629,15.881194365130789,2,27,0.7582202484688099,0.391304347826087,1.9376739683091806,0.3669159006427229,0.391304347826087,0.018706784912859802,19.614054598472986,0.9191106230956434,0.5521947224529205,0.8508135886068405,0.48389768796411764,,,0,1.7763568394002505e-15,1.1383170325457368e-15,1.9984014443252818e-15,1.0408340855860843e-16,-0.14316644899983022,10,0.2
v2_directions,dense tangent-ensemble robustness: Gaussian versus Rademacher,U1-RZ-XY-line|n12|d72|i9|dir=gaussian|basis=Z|eta=0,U1-RZ-XY-line|n12|d72|i9,U1-RZ-XY-line,12,72,6.0,9,gaussian,Z,0.0,128,128,1260,128,1.0,924,923,0.7894170383135646,0.3693263892714376,0.46880156668259493,0.02591152397560656,0.03352159019454713,38.592867055654956,0.000869667751318141,33.909650763007654,1,11,0.30401969527649786,0.011917659804983749,25.510016249109775,0.2921020354715141,0.011917659804983749,0.0009092843827269598,321.24387157678325,0.5937738415942507,0.30167180612273664,0.5194750066523376,0.2273729711808235,,,0,1.2212453270876722e-15,5.735091309777749e-16,1.2212453270876722e-15,5.551115123125783e-17,-0.19154673239277856,10,0.2
v2_directions,dense tangent-ensemble robustness: Gaussian versus Rademacher,U1-RZ-XY-line|n12|d72|i9|dir=gaussian|basis=Z|eta=0,U1-RZ-XY-line|n12|d72|i9,U1-RZ-XY-line,12,72,6.0,9,gaussian,Z,0.0,128,128,1260,128,1.0,924,923,0.7894170383135646,0.3693263892714376,0.46880156668259493,0.02591152397560656,0.03352159019454713,38.592867055654956,0.000869667751318141,33.909650763007654,2,65,0.5449454794847146,0.07042253521126761,7.738225808682947,0.474522944273447,0.07042253521126761,0.0021439087288591422,221.33542248599323,1.3999986650429428,0.9254757207694958,1.2248170345190366,0.7502940902455896,,,0,1.2212453270876722e-15,5.735091309777749e-16,1.2212453270876722e-15,5.551115123125783e-17,-0.19154673239277856,10,0.2
