profile,analysis_role,job_id,circuit_id,family,n,depth,depth_factor,instance,direction_sampler,measurement_basis,bitflip_rate,tangents,tangent_count_used,parameter_count,regular_tangents,regular_fraction,support_size,score_dimension,FQ_mean,Ffull_mean,Ffull_over_FQ_mean,pairwise_purity,sample_covariance_purity,deff_pairwise,trC3_u_stat,renyi3_dimension_diag,k,readout_rank,actual_retention,rank_baseline,enhancement,physical_minus_rank_baseline,haar_null_mean,haar_null_std,haar_alignment_z,theorem_rhs_sample,theorem_bound_slack_sample,theorem_rhs_u_stat,theorem_bound_slack_u_stat,crossfit_kyfan,sample_lambda_max,sample_spectrum_rank,state_norm_error,horizontal_overlap_max,probability_sum_error,probability_tangent_sum_max,fisher_violation_max,min_circuits_for_inference,max_relative_ci_halfwidth
v2_orientation,Monte Carlo calibration of the analytic rank-matched Haar orientation null,SU2-CNOT-line|n10|d60|i3|dir=gaussian|basis=Z|eta=0,SU2-CNOT-line|n10|d60|i3,SU2-CNOT-line,10,60,6.0,3,gaussian,Z,0.0,160,160,1800,160,1.0,1024,1023,0.9850606733986146,0.4850427479079972,0.4923645612044358,0.002223745618390853,0.00845984720827591,449.6917236080358,6.9481675410112136e-06,379.37163736562485,1,10,0.009661796318456064,0.009775171065493646,0.9884017633780553,-0.00011337474703758225,0.009775171065493646,0.00037610833257119107,-0.30144173159503795,0.2721982557808495,0.2720848810338119,0.1110876417497258,0.11097426700268821,,,0,1.3322676295501878e-15,1.847892758153425e-16,1.1102230246251565e-15,5.898059818321144e-17,-0.4393706831766296,4,0.3
v2_orientation,Monte Carlo calibration of the analytic rank-matched Haar orientation null,SU2-CNOT-line|n10|d60|i3|dir=gaussian|basis=Z|eta=0,SU2-CNOT-line|n10|d60|i3,SU2-CNOT-line,10,60,6.0,3,gaussian,Z,0.0,160,160,1800,160,1.0,1024,1023,0.9850606733986146,0.4850427479079972,0.4923645612044358,0.002223745618390853,0.00845984720827591,449.6917236080358,6.9481675410112136e-06,379.37163736562485,2,55,0.05314816035190637,0.053763440860215055,0.9885557825454585,-0.0006152805083086826,0.053763440860215055,0.0008622381926434658,-0.7135853103680599,0.6240216229741699,0.6234063424658611,0.2546713251272572,0.25405604461894854,,,0,1.3322676295501878e-15,1.847892758153425e-16,1.1102230246251565e-15,5.898059818321144e-17,-0.4393706831766296,4,0.3
