family,n,bitflip_rate,shots,metric,contrast,ratio_of_means,ci_low,ci_high,paired_circuits
SU2-HaarU4-brickwork,12,0.01,100,finite_difference_snr_mean,random_over_physical,0.8679787884296051,0.8340609234695247,0.9037127456399932,16
SU2-HaarU4-brickwork,12,0.01,1000,actual_retention,aligned_over_physical,6.904233704188841,6.745297660465242,7.082557737337642,16
SU2-HaarU4-brickwork,12,0.01,1000,expected_scalar_directional_grad2,aligned_over_physical,6.919379501563177,6.759001773636172,7.094028007145663,16
SU2-HaarU4-brickwork,12,0.01,1000,finite_difference_snr_mean,aligned_over_physical,2.620823196113141,2.5054095636985774,2.73626754786699,16
SU2-HaarU4-brickwork,12,0.01,1000,linearized_shots_for_snr1,physical_over_aligned,6.922727373855512,6.759876380732219,7.105360183735268,16
SU2-HaarU4-brickwork,12,0.01,1000,actual_retention,random_over_physical,0.7634011740354185,0.7438672665929518,0.7825031670867864,16
SU2-HaarU4-brickwork,12,0.01,1000,expected_scalar_directional_grad2,random_over_physical,0.7628637274756479,0.7430775540349168,0.7817161734836556,16
SU2-HaarU4-brickwork,12,0.01,1000,finite_difference_snr_mean,random_over_physical,0.8679787884296163,0.8344229956175422,0.9037914044831113,16
SU2-HaarU4-brickwork,12,0.01,10000,actual_retention,aligned_over_physical,6.904233704188841,6.746254468529285,7.083135662024237,16
SU2-HaarU4-brickwork,12,0.01,10000,expected_scalar_directional_grad2,aligned_over_physical,6.919379501563177,6.759718466107182,7.102083000010806,16
SU2-HaarU4-brickwork,12,0.01,10000,finite_difference_snr_mean,aligned_over_physical,2.6208231961131285,2.508223113518807,2.736915195998971,16
SU2-HaarU4-brickwork,12,0.01,10000,linearized_shots_for_snr1,physical_over_aligned,6.922727373855512,6.759394811078569,7.105700339273327,16
SU2-HaarU4-brickwork,12,0.01,10000,actual_retention,random_over_physical,0.7634011740354185,0.7432879838654521,0.7823109876911523,16
SU2-HaarU4-brickwork,12,0.01,10000,expected_scalar_directional_grad2,random_over_physical,0.7628637274756479,0.7431540246792864,0.7820243142991696,16
SU2-HaarU4-brickwork,12,0.01,10000,finite_difference_snr_mean,random_over_physical,0.867978788429617,0.833212179769675,0.9039819532085324,16
SU2-HaarU4-brickwork,12,0.03,100,actual_retention,aligned_over_physical,4.482093787642842,4.385641905454739,4.593242687347668,16
SU2-HaarU4-brickwork,12,0.03,100,expected_scalar_directional_grad2,aligned_over_physical,4.490783546481951,4.393300531063464,4.602710411707262,16
SU2-HaarU4-brickwork,12,0.03,100,finite_difference_snr_mean,aligned_over_physical,2.1011328530208777,2.0158609622766956,2.1876611289313828,16
SU2-HaarU4-brickwork,12,0.03,100,linearized_shots_for_snr1,physical_over_aligned,4.493287268373838,4.392578663424993,4.605548627395821,16
SU2-HaarU4-brickwork,12,0.03,100,actual_retention,random_over_physical,0.48771277160005355,0.4753919724250902,0.49966934003297536,16
SU2-HaarU4-brickwork,12,0.03,100,expected_scalar_directional_grad2,random_over_physical,0.4872125946030443,0.4750998981962609,0.49928511725030517,16
SU2-HaarU4-brickwork,12,0.03,100,finite_difference_snr_mean,random_over_physical,0.6945692842910436,0.6684713804263626,0.7217599545101139,16
SU2-HaarU4-brickwork,12,0.03,1000,actual_retention,aligned_over_physical,4.482093787642842,4.3860495293666455,4.590454289636171,16
SU2-HaarU4-brickwork,12,0.03,1000,expected_scalar_directional_grad2,aligned_over_physical,4.490783546481951,4.393385042345805,4.601627441772867,16
SU2-HaarU4-brickwork,12,0.03,1000,finite_difference_snr_mean,aligned_over_physical,2.1011328530208466,2.0161724508979972,2.187983245271215,16
SU2-HaarU4-brickwork,12,0.03,1000,linearized_shots_for_snr1,physical_over_aligned,4.493287268373838,4.393478423906862,4.606028927982197,16
SU2-HaarU4-brickwork,12,0.03,1000,actual_retention,random_over_physical,0.48771277160005355,0.4754577018795141,0.4996817268735023,16
SU2-HaarU4-brickwork,12,0.03,1000,expected_scalar_directional_grad2,random_over_physical,0.4872125946030443,0.4750664336178983,0.4989872203772901,16
SU2-HaarU4-brickwork,12,0.03,1000,finite_difference_snr_mean,random_over_physical,0.6945692842910535,0.6681420185560554,0.7211054580017361,16
SU2-HaarU4-brickwork,12,0.03,10000,actual_retention,aligned_over_physical,4.482093787642842,4.386226840736469,4.592055055327996,16
SU2-HaarU4-brickwork,12,0.03,10000,expected_scalar_directional_grad2,aligned_over_physical,4.490783546481951,4.393639884216238,4.603943136316488,16
SU2-HaarU4-brickwork,12,0.03,10000,finite_difference_snr_mean,aligned_over_physical,2.1011328530208337,2.015471178215703,2.1862786019243416,16
SU2-HaarU4-brickwork,12,0.03,10000,linearized_shots_for_snr1,physical_over_aligned,4.493287268373838,4.392871202302054,4.606045004024201,16
SU2-HaarU4-brickwork,12,0.03,10000,actual_retention,random_over_physical,0.48771277160005355,0.475466089102902,0.4997919145664958,16
SU2-HaarU4-brickwork,12,0.03,10000,expected_scalar_directional_grad2,random_over_physical,0.4872125946030443,0.4747478809615507,0.49935493172149437,16
SU2-HaarU4-brickwork,12,0.03,10000,finite_difference_snr_mean,random_over_physical,0.6945692842910566,0.668863896148755,0.7217073889187274,16
SU2-HaarU4-brickwork,12,0.05,100,actual_retention,aligned_over_physical,3.121715544368455,3.053711626486356,3.1972876282996374,16
SU2-HaarU4-brickwork,12,0.05,100,expected_scalar_directional_grad2,aligned_over_physical,3.1266708923865267,3.059137387756861,3.2016711348870506,16
SU2-HaarU4-brickwork,12,0.05,100,finite_difference_snr_mean,aligned_over_physical,1.756222110877449,1.6873567094746795,1.8248119563796874,16
SU2-HaarU4-brickwork,12,0.05,100,linearized_shots_for_snr1,physical_over_aligned,3.1283148863095374,3.0580757182387504,3.208051627412293,16
SU2-HaarU4-brickwork,12,0.05,100,actual_retention,random_over_physical,0.33078781819832637,0.32245096635894677,0.33879311000590256,16
SU2-HaarU4-brickwork,12,0.05,100,expected_scalar_directional_grad2,random_over_physical,0.3303190097262056,0.32203148076980326,0.33850506175150546,16
SU2-HaarU4-brickwork,12,0.05,100,finite_difference_snr_mean,random_over_physical,0.5725994905895152,0.5516379817780164,0.5936398168174241,16
SU2-HaarU4-brickwork,12,0.05,1000,actual_retention,aligned_over_physical,3.121715544368455,3.0540045247851677,3.1962566128843726,16
SU2-HaarU4-brickwork,12,0.05,1000,expected_scalar_directional_grad2,aligned_over_physical,3.1266708923865267,3.058792496989163,3.201935912809774,16
SU2-HaarU4-brickwork,12,0.05,1000,finite_difference_snr_mean,aligned_over_physical,1.7562221108774225,1.6876058209787757,1.823854012741367,16
SU2-HaarU4-brickwork,12,0.05,1000,linearized_shots_for_snr1,physical_over_aligned,3.1283148863095374,3.059961355370476,3.2064911582588183,16
SU2-HaarU4-brickwork,12,0.05,1000,actual_retention,random_over_physical,0.33078781819832637,0.3226408574601505,0.33900828963805246,16
SU2-HaarU4-brickwork,12,0.05,1000,expected_scalar_directional_grad2,random_over_physical,0.3303190097262056,0.3221318545178828,0.33827508352540014,16
SU2-HaarU4-brickwork,12,0.05,1000,finite_difference_snr_mean,random_over_physical,0.5725994905895264,0.5520118354939647,0.5941149243298626,16
SU2-HaarU4-brickwork,12,0.05,10000,actual_retention,aligned_over_physical,3.121715544368455,3.054733415523977,3.195988723432067,16
SU2-HaarU4-brickwork,12,0.05,10000,expected_scalar_directional_grad2,aligned_over_physical,3.1266708923865267,3.0594668647479746,3.2043642337699634,16
SU2-HaarU4-brickwork,12,0.05,10000,finite_difference_snr_mean,aligned_over_physical,1.7562221108774194,1.6868512075593545,1.8246473956209872,16
SU2-HaarU4-brickwork,12,0.05,10000,linearized_shots_for_snr1,physical_over_aligned,3.1283148863095374,3.0604130625417665,3.2052175892965282,16
SU2-HaarU4-brickwork,12,0.05,10000,actual_retention,random_over_physical,0.33078781819832637,0.32263893661874066,0.3389830803270534,16
SU2-HaarU4-brickwork,12,0.05,10000,expected_scalar_directional_grad2,random_over_physical,0.3303190097262056,0.32197658678571417,0.3383514753188799,16
SU2-HaarU4-brickwork,12,0.05,10000,finite_difference_snr_mean,random_over_physical,0.5725994905895313,0.5518885629472183,0.593948474918651,16
U1-RZ-XY-line,8,0.0,100,actual_retention,aligned_over_physical,1.1407432252838448,1.1138590329807874,1.170560726370708,20
U1-RZ-XY-line,8,0.0,100,expected_scalar_directional_grad2,aligned_over_physical,1.1476936674080767,1.119789146792722,1.1788268081518192,20
U1-RZ-XY-line,8,0.0,100,finite_difference_snr_mean,aligned_over_physical,1.0676326237748923,1.0388725348870789,1.0987091821823616,20
U1-RZ-XY-line,8,0.0,100,linearized_shots_for_snr1,physical_over_aligned,1.1498124086834276,1.120975292454145,1.1822899067768275,20
U1-RZ-XY-line,8,0.0,100,actual_retention,random_over_physical,0.24448582314325956,0.2312377394271616,0.2575541954189593,20
U1-RZ-XY-line,8,0.0,100,expected_scalar_directional_grad2,random_over_physical,0.2384610958073292,0.22475843282524374,0.2517738294574912,20
U1-RZ-XY-line,8,0.0,100,finite_difference_snr_mean,random_over_physical,0.4793241144927768,0.45150662803908553,0.5078158113872993,20
U1-RZ-XY-line,8,0.0,1000,actual_retention,aligned_over_physical,1.1407432252838448,1.1136627335654279,1.1702143963149796,20
U1-RZ-XY-line,8,0.0,1000,expected_scalar_directional_grad2,aligned_over_physical,1.1476936674080767,1.1193195754292462,1.1796311621015094,20
U1-RZ-XY-line,8,0.0,1000,finite_difference_snr_mean,aligned_over_physical,1.067632623774892,1.0385724950616328,1.0988004292885711,20
U1-RZ-XY-line,8,0.0,1000,linearized_shots_for_snr1,physical_over_aligned,1.1498124086834276,1.121032634743604,1.1825758536022941,20
U1-RZ-XY-line,8,0.0,1000,actual_retention,random_over_physical,0.24448582314325956,0.2311531804027323,0.2574323660856365,20
U1-RZ-XY-line,8,0.0,1000,expected_scalar_directional_grad2,random_over_physical,0.2384610958073292,0.22495669749641453,0.25172824303763225,20
U1-RZ-XY-line,8,0.0,1000,finite_difference_snr_mean,random_over_physical,0.4793241144927766,0.45193405467155967,0.5078851415573754,20
U1-RZ-XY-line,8,0.0,10000,actual_retention,aligned_over_physical,1.1407432252838448,1.114002905613178,1.1687398041800505,20
U1-RZ-XY-line,8,0.0,10000,expected_scalar_directional_grad2,aligned_over_physical,1.1476936674080767,1.1192043231086937,1.178692059569481,20
U1-RZ-XY-line,8,0.0,10000,finite_difference_snr_mean,aligned_over_physical,1.0676326237748923,1.0387516409042084,1.0989089355018167,20
U1-RZ-XY-line,8,0.0,10000,linearized_shots_for_snr1,physical_over_aligned,1.1498124086834276,1.1200634091002548,1.1827783043609081,20
U1-RZ-XY-line,8,0.0,10000,actual_retention,random_over_physical,0.24448582314325956,0.23121514811914126,0.25754929365279183,20
U1-RZ-XY-line,8,0.0,10000,expected_scalar_directional_grad2,random_over_physical,0.2384610958073292,0.2249994058465443,0.25211392428978213,20
U1-RZ-XY-line,8,0.0,10000,finite_difference_snr_mean,random_over_physical,0.47932411449277657,0.45134531042266396,0.5073807860201777,20
U1-RZ-XY-line,8,0.01,100,actual_retention,aligned_over_physical,1.2693779003969243,1.2394340075545656,1.3006946721342134,20
U1-RZ-XY-line,8,0.01,100,expected_scalar_directional_grad2,aligned_over_physical,1.2711998613573896,1.239941587109967,1.3042190960153122,20
U1-RZ-XY-line,8,0.01,100,finite_difference_snr_mean,aligned_over_physical,1.1235428392456095,1.0967589590561462,1.150194128473094,20
U1-RZ-XY-line,8,0.01,100,linearized_shots_for_snr1,physical_over_aligned,1.2732709717007844,1.241732951935486,1.307124524155408,20
U1-RZ-XY-line,8,0.01,100,actual_retention,random_over_physical,0.07137482340675066,0.06753466505578468,0.07552146074569682,20
U1-RZ-XY-line,8,0.01,100,expected_scalar_directional_grad2,random_over_physical,0.06970518908282805,0.06627355930221139,0.0735483371899612,20
U1-RZ-XY-line,8,0.01,100,finite_difference_snr_mean,random_over_physical,0.25600684756202347,0.24782205381791128,0.26501585185864496,20
U1-RZ-XY-line,8,0.01,1000,actual_retention,aligned_over_physical,1.2693779003969243,1.2402593858476874,1.3013396288786385,20
U1-RZ-XY-line,8,0.01,1000,expected_scalar_directional_grad2,aligned_over_physical,1.2711998613573896,1.2406715519602396,1.3041722793013386,20
U1-RZ-XY-line,8,0.01,1000,finite_difference_snr_mean,aligned_over_physical,1.1235428392456102,1.0963903304713825,1.1497658771088746,20
U1-RZ-XY-line,8,0.01,1000,linearized_shots_for_snr1,physical_over_aligned,1.2732709717007844,1.2415072754655208,1.3076610262097905,20
U1-RZ-XY-line,8,0.01,1000,actual_retention,random_over_physical,0.07137482340675066,0.06751262389385475,0.07550195799640015,20
U1-RZ-XY-line,8,0.01,1000,expected_scalar_directional_grad2,random_over_physical,0.06970518908282805,0.06617934131711214,0.07346955125180729,20
U1-RZ-XY-line,8,0.01,1000,finite_difference_snr_mean,random_over_physical,0.2560068475620244,0.24775081717164413,0.2648074657470576,20
U1-RZ-XY-line,8,0.01,10000,actual_retention,aligned_over_physical,1.2693779003969243,1.2399230939652766,1.300575681855129,20
U1-RZ-XY-line,8,0.01,10000,expected_scalar_directional_grad2,aligned_over_physical,1.2711998613573896,1.2401987483873376,1.3039801937530056,20
U1-RZ-XY-line,8,0.01,10000,finite_difference_snr_mean,aligned_over_physical,1.12354283924561,1.096904119844608,1.1498076552126495,20
U1-RZ-XY-line,8,0.01,10000,linearized_shots_for_snr1,physical_over_aligned,1.2732709717007844,1.242262021237777,1.3091118252003169,20
U1-RZ-XY-line,8,0.01,10000,actual_retention,random_over_physical,0.07137482340675066,0.06754667253124386,0.07545146983444057,20
U1-RZ-XY-line,8,0.01,10000,expected_scalar_directional_grad2,random_over_physical,0.06970518908282805,0.06623622487031676,0.07347634428524301,20
U1-RZ-XY-line,8,0.01,10000,finite_difference_snr_mean,random_over_physical,0.2560068475620249,0.24791399827681945,0.26493448437294415,20
U1-RZ-XY-line,8,0.03,100,actual_retention,aligned_over_physical,1.2552413799923177,1.2290959897368732,1.2824509407405564,20
U1-RZ-XY-line,8,0.03,100,expected_scalar_directional_grad2,aligned_over_physical,1.2541013758558783,1.2274082891325226,1.283128127887115,20
U1-RZ-XY-line,8,0.03,100,finite_difference_snr_mean,aligned_over_physical,1.1163513078397886,1.091315717265523,1.1408908239367166,20
U1-RZ-XY-line,8,0.03,100,linearized_shots_for_snr1,physical_over_aligned,1.2566850688124969,1.2287855265979193,1.2874961777722247,20
U1-RZ-XY-line,8,0.03,100,actual_retention,random_over_physical,0.06909681757087545,0.06536562591728994,0.07307947189231,20
U1-RZ-XY-line,8,0.03,100,expected_scalar_directional_grad2,random_over_physical,0.06726973149505151,0.0638266648434094,0.07094115296288683,20
U1-RZ-XY-line,8,0.03,100,finite_difference_snr_mean,random_over_physical,0.25025078909710274,0.24181097637146046,0.25942743852067424,20
U1-RZ-XY-line,8,0.03,1000,actual_retention,aligned_over_physical,1.2552413799923177,1.2299139592890704,1.2825420694654412,20
U1-RZ-XY-line,8,0.03,1000,expected_scalar_directional_grad2,aligned_over_physical,1.2541013758558783,1.2277347816796842,1.2835214182926593,20
U1-RZ-XY-line,8,0.03,1000,finite_difference_snr_mean,aligned_over_physical,1.1163513078397884,1.091346177746659,1.1406390655183927,20
U1-RZ-XY-line,8,0.03,1000,linearized_shots_for_snr1,physical_over_aligned,1.2566850688124969,1.230205208894766,1.286970355382354,20
U1-RZ-XY-line,8,0.03,1000,actual_retention,random_over_physical,0.06909681757087545,0.06536260313605766,0.07305059942538601,20
U1-RZ-XY-line,8,0.03,1000,expected_scalar_directional_grad2,random_over_physical,0.06726973149505151,0.06390748492686185,0.0708935834263619,20
U1-RZ-XY-line,8,0.03,1000,finite_difference_snr_mean,random_over_physical,0.25025078909710385,0.24181861564645285,0.2592635341366197,20
U1-RZ-XY-line,8,0.03,10000,actual_retention,aligned_over_physical,1.2552413799923177,1.229294251670111,1.2819857796505512,20
U1-RZ-XY-line,8,0.03,10000,expected_scalar_directional_grad2,aligned_over_physical,1.2541013758558783,1.2268433590580554,1.2835979626871015,20
U1-RZ-XY-line,8,0.03,10000,finite_difference_snr_mean,aligned_over_physical,1.1163513078397882,1.0915449618873427,1.1405069253348508,20
U1-RZ-XY-line,8,0.03,10000,linearized_shots_for_snr1,physical_over_aligned,1.2566850688124969,1.2290626443842436,1.2860303636619974,20
U1-RZ-XY-line,8,0.03,10000,actual_retention,random_over_physical,0.06909681757087545,0.06534640822991186,0.07299780388808909,20
U1-RZ-XY-line,8,0.03,10000,expected_scalar_directional_grad2,random_over_physical,0.06726973149505151,0.06387599259226759,0.07092667801779833,20
U1-RZ-XY-line,8,0.03,10000,finite_difference_snr_mean,random_over_physical,0.2502507890971043,0.2419045155355775,0.25926508241554597,20
U1-RZ-XY-line,8,0.05,100,actual_retention,aligned_over_physical,1.2367534310742145,1.2146995201970612,1.2594144182288307,20
U1-RZ-XY-line,8,0.05,100,expected_scalar_directional_grad2,aligned_over_physical,1.2326656382877668,1.2099064570928255,1.2565177524484232,20
U1-RZ-XY-line,8,0.05,100,finite_difference_snr_mean,aligned_over_physical,1.10809072199398,1.0859485253473995,1.1304596801997007,20
U1-RZ-XY-line,8,0.05,100,linearized_shots_for_snr1,physical_over_aligned,1.235623676515699,1.212028084511775,1.260579118054769,20
U1-RZ-XY-line,8,0.05,100,actual_retention,random_over_physical,0.06593422599347518,0.06245146658803549,0.0697420662089146,20
U1-RZ-XY-line,8,0.05,100,expected_scalar_directional_grad2,random_over_physical,0.06398247946393298,0.06071906873545404,0.06746275664284979,20
U1-RZ-XY-line,8,0.05,100,finite_difference_snr_mean,random_over_physical,0.24320534379060782,0.23481385472058594,0.2526504516831494,20
U1-RZ-XY-line,8,0.05,1000,actual_retention,aligned_over_physical,1.2367534310742145,1.2149392137427373,1.2587163276597397,20
U1-RZ-XY-line,8,0.05,1000,expected_scalar_directional_grad2,aligned_over_physical,1.2326656382877668,1.2102780011181802,1.257226230395966,20
U1-RZ-XY-line,8,0.05,1000,finite_difference_snr_mean,aligned_over_physical,1.1080907219939806,1.0850630984380387,1.1305604853145859,20
U1-RZ-XY-line,8,0.05,1000,linearized_shots_for_snr1,physical_over_aligned,1.235623676515699,1.212025122564509,1.2608019404546447,20
U1-RZ-XY-line,8,0.05,1000,actual_retention,random_over_physical,0.06593422599347518,0.06243778424612468,0.06979131646367867,20
U1-RZ-XY-line,8,0.05,1000,expected_scalar_directional_grad2,random_over_physical,0.06398247946393298,0.06074912833933344,0.06745382085764806,20
U1-RZ-XY-line,8,0.05,1000,finite_difference_snr_mean,random_over_physical,0.24320534379061076,0.2344400972720801,0.25238752000404546,20
U1-RZ-XY-line,8,0.05,10000,actual_retention,aligned_over_physical,1.2367534310742145,1.2148720351777487,1.2595447413738026,20
U1-RZ-XY-line,8,0.05,10000,expected_scalar_directional_grad2,aligned_over_physical,1.2326656382877668,1.2103178175068094,1.25680158968877,20
U1-RZ-XY-line,8,0.05,10000,finite_difference_snr_mean,aligned_over_physical,1.1080907219939808,1.085550726043872,1.1300626080624074,20
U1-RZ-XY-line,8,0.05,10000,linearized_shots_for_snr1,physical_over_aligned,1.235623676515699,1.2121903095263347,1.2605569099428244,20
U1-RZ-XY-line,8,0.05,10000,actual_retention,random_over_physical,0.06593422599347518,0.062411938626029194,0.06975621622111268,20
U1-RZ-XY-line,8,0.05,10000,expected_scalar_directional_grad2,random_over_physical,0.06398247946393298,0.06072536007678403,0.0674653091619212,20
U1-RZ-XY-line,8,0.05,10000,finite_difference_snr_mean,random_over_physical,0.24320534379061107,0.23484652162029498,0.2525025200567297,20
U1-RZ-XY-line,10,0.0,100,actual_retention,aligned_over_physical,1.1820603554302183,1.1513396229726667,1.2137113822145735,20
U1-RZ-XY-line,10,0.0,100,expected_scalar_directional_grad2,aligned_over_physical,1.1886762988291384,1.156937216511201,1.2223899469816926,20
U1-RZ-XY-line,10,0.0,100,finite_difference_snr_mean,aligned_over_physical,1.096820578406121,1.0544882027252485,1.1383165472842682,20
U1-RZ-XY-line,10,0.0,100,linearized_shots_for_snr1,physical_over_aligned,1.189356747681802,1.156250880058236,1.2254317336746083,20
U1-RZ-XY-line,10,0.0,100,actual_retention,random_over_physical,0.10191859184430692,0.09699336618847477,0.10712703771385373,20
U1-RZ-XY-line,10,0.0,100,expected_scalar_directional_grad2,random_over_physical,0.09981924481629333,0.09513127666250346,0.10502204269973517,20
U1-RZ-XY-line,10,0.0,100,finite_difference_snr_mean,random_over_physical,0.31380762851109484,0.29507023589658055,0.3330187288405558,20
U1-RZ-XY-line,10,0.0,1000,actual_retention,aligned_over_physical,1.1820603554302183,1.1511361798139292,1.2143780143506373,20
U1-RZ-XY-line,10,0.0,1000,expected_scalar_directional_grad2,aligned_over_physical,1.1886762988291384,1.1568699492419015,1.2225871731761204,20
U1-RZ-XY-line,10,0.0,1000,finite_difference_snr_mean,aligned_over_physical,1.0968205784061211,1.0532589171638842,1.1376718434685666,20
U1-RZ-XY-line,10,0.0,1000,linearized_shots_for_snr1,physical_over_aligned,1.189356747681802,1.1566295185339848,1.2250256225040486,20
U1-RZ-XY-line,10,0.0,1000,actual_retention,random_over_physical,0.10191859184430692,0.09689157316813173,0.10714331349211068,20
U1-RZ-XY-line,10,0.0,1000,expected_scalar_directional_grad2,random_over_physical,0.09981924481629333,0.09510857930030965,0.10493137614921598,20
U1-RZ-XY-line,10,0.0,1000,finite_difference_snr_mean,random_over_physical,0.31380762851109495,0.2952998240007953,0.33256722777864933,20
U1-RZ-XY-line,10,0.0,10000,actual_retention,aligned_over_physical,1.1820603554302183,1.151267375795694,1.2141271226375794,20
U1-RZ-XY-line,10,0.0,10000,expected_scalar_directional_grad2,aligned_over_physical,1.1886762988291384,1.1570525213747354,1.2223125806840216,20
U1-RZ-XY-line,10,0.0,10000,finite_difference_snr_mean,aligned_over_physical,1.096820578406121,1.0539197010345358,1.1382218110647475,20
U1-RZ-XY-line,10,0.0,10000,linearized_shots_for_snr1,physical_over_aligned,1.189356747681802,1.1568569872636678,1.2247880480038504,20
U1-RZ-XY-line,10,0.0,10000,actual_retention,random_over_physical,0.10191859184430692,0.09707021018095888,0.10714598819101505,20
U1-RZ-XY-line,10,0.0,10000,expected_scalar_directional_grad2,random_over_physical,0.09981924481629333,0.09502776579137866,0.10488318578511563,20
U1-RZ-XY-line,10,0.0,10000,finite_difference_snr_mean,random_over_physical,0.31380762851109495,0.29461330208573916,0.33274414424940557,20
U1-RZ-XY-line,10,0.01,100,actual_retention,aligned_over_physical,1.265497780834361,1.2361947286732005,1.2948171257619523,20
U1-RZ-XY-line,10,0.01,100,expected_scalar_directional_grad2,aligned_over_physical,1.269207977525236,1.2387036906363071,1.2998346294039353,20
U1-RZ-XY-line,10,0.01,100,finite_difference_snr_mean,aligned_over_physical,1.1420735848967571,1.0997859860371701,1.1838012214969278,20
U1-RZ-XY-line,10,0.01,100,linearized_shots_for_snr1,physical_over_aligned,1.2704382762609907,1.2397871222973091,1.3018784685753284,20
U1-RZ-XY-line,10,0.01,100,actual_retention,random_over_physical,0.02679700743558746,0.025649299207980557,0.027973065130117963,20
U1-RZ-XY-line,10,0.01,100,expected_scalar_directional_grad2,random_over_physical,0.02628693315916995,0.025095694461269698,0.027514925606079724,20
U1-RZ-XY-line,10,0.01,100,finite_difference_snr_mean,random_over_physical,0.1609893655570195,0.15304006917587237,0.16857631417526014,20
U1-RZ-XY-line,10,0.01,1000,actual_retention,aligned_over_physical,1.265497780834361,1.2357673039185388,1.295227194287656,20
U1-RZ-XY-line,10,0.01,1000,expected_scalar_directional_grad2,aligned_over_physical,1.269207977525236,1.2387879092727714,1.299559516685417,20
U1-RZ-XY-line,10,0.01,1000,finite_difference_snr_mean,aligned_over_physical,1.1420735848967567,1.0996872504347195,1.1824052688992917,20
U1-RZ-XY-line,10,0.01,1000,linearized_shots_for_snr1,physical_over_aligned,1.2704382762609907,1.2398104158557306,1.3019748537863134,20
U1-RZ-XY-line,10,0.01,1000,actual_retention,random_over_physical,0.02679700743558746,0.025624437071101205,0.02797861609671219,20
U1-RZ-XY-line,10,0.01,1000,expected_scalar_directional_grad2,random_over_physical,0.02628693315916995,0.025122241074054447,0.027495894305248757,20
U1-RZ-XY-line,10,0.01,1000,finite_difference_snr_mean,random_over_physical,0.1609893655570208,0.15316257747434234,0.16862333679935856,20
U1-RZ-XY-line,10,0.01,10000,actual_retention,aligned_over_physical,1.265497780834361,1.2366095729119895,1.2943229602260167,20
U1-RZ-XY-line,10,0.01,10000,expected_scalar_directional_grad2,aligned_over_physical,1.269207977525236,1.2387495551814793,1.3003230094811833,20
U1-RZ-XY-line,10,0.01,10000,finite_difference_snr_mean,aligned_over_physical,1.1420735848967567,1.1009085312591813,1.1843322197290451,20
U1-RZ-XY-line,10,0.01,10000,linearized_shots_for_snr1,physical_over_aligned,1.2704382762609907,1.2403847220968989,1.3019479258009083,20
U1-RZ-XY-line,10,0.01,10000,actual_retention,random_over_physical,0.02679700743558746,0.02562443188719958,0.027952799876239286,20
U1-RZ-XY-line,10,0.01,10000,expected_scalar_directional_grad2,random_over_physical,0.02628693315916995,0.025105797643710476,0.027489587917024622,20
U1-RZ-XY-line,10,0.01,10000,finite_difference_snr_mean,random_over_physical,0.16098936555702154,0.1531360406207461,0.16860332839532183,20
U1-RZ-XY-line,10,0.03,100,actual_retention,aligned_over_physical,1.2237214430216048,1.1989673200650603,1.2483001819977706,20
U1-RZ-XY-line,10,0.03,100,expected_scalar_directional_grad2,aligned_over_physical,1.2245379910416143,1.1991854454660564,1.2499349024830235,20
U1-RZ-XY-line,10,0.03,100,finite_difference_snr_mean,aligned_over_physical,1.1225427157583021,1.0866007758556704,1.1574680517440223,20
U1-RZ-XY-line,10,0.03,100,linearized_shots_for_snr1,physical_over_aligned,1.2253542918153522,1.1993527570570977,1.2509605208402244,20
U1-RZ-XY-line,10,0.03,100,actual_retention,random_over_physical,0.02474799448648226,0.023689016209489943,0.02583396741432854,20
U1-RZ-XY-line,10,0.03,100,expected_scalar_directional_grad2,random_over_physical,0.024181860184197497,0.023018439945598313,0.025288230264719203,20
U1-RZ-XY-line,10,0.03,100,finite_difference_snr_mean,random_over_physical,0.1554219608021365,0.14788769183633127,0.16242754635347326,20
U1-RZ-XY-line,10,0.03,1000,actual_retention,aligned_over_physical,1.2237214430216048,1.1994719981549589,1.2484692150458645,20
U1-RZ-XY-line,10,0.03,1000,expected_scalar_directional_grad2,aligned_over_physical,1.2245379910416143,1.1988586901750267,1.2499969796209303,20
U1-RZ-XY-line,10,0.03,1000,finite_difference_snr_mean,aligned_over_physical,1.1225427157583032,1.0860752506809372,1.1574558848017702,20
U1-RZ-XY-line,10,0.03,1000,linearized_shots_for_snr1,physical_over_aligned,1.2253542918153522,1.1996502819825057,1.2513378683148717,20
U1-RZ-XY-line,10,0.03,1000,actual_retention,random_over_physical,0.02474799448648226,0.02368129090725186,0.02581433602450641,20
U1-RZ-XY-line,10,0.03,1000,expected_scalar_directional_grad2,random_over_physical,0.024181860184197497,0.023067122370603554,0.025311772723509797,20
U1-RZ-XY-line,10,0.03,1000,finite_difference_snr_mean,random_over_physical,0.15542196080213933,0.1478388907729473,0.16241992917375958,20
U1-RZ-XY-line,10,0.03,10000,actual_retention,aligned_over_physical,1.2237214430216048,1.1992275497257288,1.2485888412555635,20
U1-RZ-XY-line,10,0.03,10000,expected_scalar_directional_grad2,aligned_over_physical,1.2245379910416143,1.199335715254181,1.2500209902586978,20
U1-RZ-XY-line,10,0.03,10000,finite_difference_snr_mean,aligned_over_physical,1.1225427157583023,1.086650517952513,1.1571992759793606,20
U1-RZ-XY-line,10,0.03,10000,linearized_shots_for_snr1,physical_over_aligned,1.2253542918153522,1.2003380107597503,1.2513410093515065,20
