profile,analysis_role,n,depth_factor,direction_sampler,measurement_basis,bitflip_rate,tangent_count_used,k,group,metric,mean,ci95_low,ci95_high,isotropic_reference
v2_depth,prespecified depth-onset and saturation study,8,4.0,gaussian,Z,0.0,96,2,U1,N_times_pairwise_purity,4.4238651657613115,4.291928091787426,4.550521398346173,1.0
v2_depth,prespecified depth-onset and saturation study,8,4.0,gaussian,Z,0.0,96,2,U1,deff_over_N,0.22688807986673526,0.2203569090809561,0.23424665487295387,1.0
v2_depth,prespecified depth-onset and saturation study,8,6.0,gaussian,Z,0.0,96,1,generic_family_balanced,N_times_pairwise_purity,1.90455138888733,1.8795559504278445,1.9304668700930117,1.0
v2_depth,prespecified depth-onset and saturation study,8,6.0,gaussian,Z,0.0,96,1,generic_family_balanced,deff_over_N,0.5422143110077542,0.5360412160389812,0.5487063295691311,1.0
v2_depth,prespecified depth-onset and saturation study,8,6.0,gaussian,Z,0.0,96,1,U1,N_times_pairwise_purity,4.181625297570507,4.083725908656278,4.277619404188591,1.0
v2_depth,prespecified depth-onset and saturation study,8,6.0,gaussian,Z,0.0,96,1,U1,deff_over_N,0.23970036419178065,0.2341099556276674,0.2455078340108034,1.0
v2_depth,prespecified depth-onset and saturation study,8,6.0,gaussian,Z,0.0,96,2,generic_family_balanced,N_times_pairwise_purity,1.90455138888733,1.8795881264244474,1.9304220239415306,1.0
v2_depth,prespecified depth-onset and saturation study,8,6.0,gaussian,Z,0.0,96,2,generic_family_balanced,deff_over_N,0.5422143110077542,0.535881762395929,0.5485667560457208,1.0
v2_depth,prespecified depth-onset and saturation study,8,6.0,gaussian,Z,0.0,96,2,U1,N_times_pairwise_purity,4.181625297570507,4.082989913731792,4.277061839810153,1.0
v2_depth,prespecified depth-onset and saturation study,8,6.0,gaussian,Z,0.0,96,2,U1,deff_over_N,0.23970036419178065,0.23406764928254636,0.24555211631079868,1.0
v2_depth,prespecified depth-onset and saturation study,8,8.0,gaussian,Z,0.0,96,1,generic_family_balanced,N_times_pairwise_purity,1.6860741131177823,1.6657771718551198,1.7071179617501515,1.0
v2_depth,prespecified depth-onset and saturation study,8,8.0,gaussian,Z,0.0,96,1,generic_family_balanced,deff_over_N,0.6066119083163137,0.6005090215129365,0.6129469753569424,1.0
v2_depth,prespecified depth-onset and saturation study,8,8.0,gaussian,Z,0.0,96,1,U1,N_times_pairwise_purity,3.8644747540997617,3.7635142247619746,3.9706718085016615,1.0
v2_depth,prespecified depth-onset and saturation study,8,8.0,gaussian,Z,0.0,96,1,U1,deff_over_N,0.25952736804922366,0.25272296771784575,0.26653581713586705,1.0
v2_depth,prespecified depth-onset and saturation study,8,8.0,gaussian,Z,0.0,96,2,generic_family_balanced,N_times_pairwise_purity,1.6860741131177823,1.6660983989401263,1.7065957442481678,1.0
v2_depth,prespecified depth-onset and saturation study,8,8.0,gaussian,Z,0.0,96,2,generic_family_balanced,deff_over_N,0.6066119083163137,0.6006418469724135,0.6128479311843238,1.0
v2_depth,prespecified depth-onset and saturation study,8,8.0,gaussian,Z,0.0,96,2,U1,N_times_pairwise_purity,3.8644747540997617,3.7658886657881494,3.9703504670579743,1.0
v2_depth,prespecified depth-onset and saturation study,8,8.0,gaussian,Z,0.0,96,2,U1,deff_over_N,0.25952736804922366,0.2526797076128474,0.2664357962627685,1.0
v2_depth,prespecified depth-onset and saturation study,12,0.5,gaussian,Z,0.0,96,1,generic_family_balanced,N_times_pairwise_purity,82.22043709170062,79.65489088846637,85.47987368575903,1.0
v2_depth,prespecified depth-onset and saturation study,12,0.5,gaussian,Z,0.0,96,1,generic_family_balanced,deff_over_N,0.013246007917284303,0.012907934457401389,0.013579798576232758,1.0
v2_depth,prespecified depth-onset and saturation study,12,0.5,gaussian,Z,0.0,96,1,U1,N_times_pairwise_purity,64.16483972031114,59.87455749329345,68.53053730944254,1.0
v2_depth,prespecified depth-onset and saturation study,12,0.5,gaussian,Z,0.0,96,1,U1,deff_over_N,0.015887685759703375,0.01481818368999885,0.016965040783996115,1.0
v2_depth,prespecified depth-onset and saturation study,12,0.5,gaussian,Z,0.0,96,2,generic_family_balanced,N_times_pairwise_purity,82.22043709170062,79.73661867982072,85.35492765180459,1.0
v2_depth,prespecified depth-onset and saturation study,12,0.5,gaussian,Z,0.0,96,2,generic_family_balanced,deff_over_N,0.013246007917284303,0.012910799875103367,0.013578477415822675,1.0
v2_depth,prespecified depth-onset and saturation study,12,0.5,gaussian,Z,0.0,96,2,U1,N_times_pairwise_purity,64.16483972031114,59.90621648235469,68.59222475259051,1.0
v2_depth,prespecified depth-onset and saturation study,12,0.5,gaussian,Z,0.0,96,2,U1,deff_over_N,0.015887685759703375,0.01481163448288472,0.016986130996317798,1.0
v2_depth,prespecified depth-onset and saturation study,12,1.0,gaussian,Z,0.0,96,1,generic_family_balanced,N_times_pairwise_purity,42.54764640358059,41.49431611232184,43.67418546506876,1.0
v2_depth,prespecified depth-onset and saturation study,12,1.0,gaussian,Z,0.0,96,1,generic_family_balanced,deff_over_N,0.027122480685574882,0.026642609422268957,0.02758222113870052,1.0
