profile,analysis_role,job_id,circuit_id,family,n,depth,depth_factor,instance,direction_sampler,measurement_basis,bitflip_rate,tangents,tangent_count_used,parameter_count,regular_tangents,regular_fraction,support_size,score_dimension,FQ_mean,Ffull_mean,Ffull_over_FQ_mean,pairwise_purity,sample_covariance_purity,deff_pairwise,trC3_u_stat,renyi3_dimension_diag,k,readout_rank,actual_retention,rank_baseline,enhancement,physical_minus_rank_baseline,haar_null_mean,haar_null_std,haar_alignment_z,theorem_rhs_sample,theorem_bound_slack_sample,theorem_rhs_u_stat,theorem_bound_slack_u_stat,crossfit_kyfan,sample_lambda_max,sample_spectrum_rank,state_norm_error,horizontal_overlap_max,probability_sum_error,probability_tangent_sum_max,fisher_violation_max,min_circuits_for_inference,max_relative_ci_halfwidth
v2_depth,prespecified depth-onset and saturation study,RY-RZ-CZ-line|n8|d4|i0|dir=gaussian|basis=Z|eta=0,RY-RZ-CZ-line|n8|d4|i0,RY-RZ-CZ-line,8,4,0.5,0,gaussian,Z,0.0,96,96,64,96,1.0,256,255,0.8613320994020969,0.3563304310842058,0.4192746889769972,0.058511609447088,0.0683187801820142,17.090625423734046,0.0044351110180582,15.015775007263493,1,8,0.3484856595811141,0.0313725490196078,11.107980399148012,0.3171131105615062,0.0313725490196078,0.0039101056224791,81.10090651731336,0.7064101181514412,0.3892970075899349,0.6503993363344744,0.3332862257729682,,,0,9.992007221626409e-16,4.997930709674001e-16,1.1102230246251563e-15,1.3877787807814454e-16,-0.2215062890596165,10,0.2
v2_depth,prespecified depth-onset and saturation study,RY-RZ-CZ-line|n8|d4|i0|dir=gaussian|basis=Z|eta=0,RY-RZ-CZ-line|n8|d4|i0,RY-RZ-CZ-line,8,4,0.5,0,gaussian,Z,0.0,96,96,64,96,1.0,256,255,0.8613320994020969,0.3563304310842058,0.4192746889769972,0.058511609447088,0.0683187801820142,17.090625423734046,0.0044351110180582,15.015775007263493,2,36,0.6888083210261864,0.1411764705882353,4.879058940602154,0.5476318504379512,0.1411764705882353,0.0078103109862163,70.1165230685965,1.411031629133939,0.8633997786959879,1.2991518829560724,0.7515200325181213,,,0,9.992007221626409e-16,4.997930709674001e-16,1.1102230246251563e-15,1.3877787807814454e-16,-0.2215062890596165,10,0.2
v2_depth,prespecified depth-onset and saturation study,RY-RZ-CZ-line|n8|d16|i8|dir=gaussian|basis=Z|eta=0,RY-RZ-CZ-line|n8|d16|i8,RY-RZ-CZ-line,8,16,2.0,8,gaussian,Z,0.0,96,96,256,96,1.0,256,255,0.9132741354990048,0.4196586720942725,0.4591124918783685,0.0204064489594304,0.0306105484494363,49.00411639418876,0.0006570324174049,39.01275326886263,1,8,0.0772211522546989,0.0313725490196078,2.461424228118529,0.0458486032350911,0.0313725490196078,0.0025172186712644,18.21399299094672,0.4547674438148518,0.4089188405797607,0.3574096542141192,0.3115610509790281,,,0,1.7763568394002505e-15,8.812668438527305e-16,1.7763568394002505e-15,5.2041704279304207e-17,-0.3184486141750037,10,0.2
v2_depth,prespecified depth-onset and saturation study,RY-RZ-CZ-line|n8|d16|i8|dir=gaussian|basis=Z|eta=0,RY-RZ-CZ-line|n8|d16|i8,RY-RZ-CZ-line,8,16,2.0,8,gaussian,Z,0.0,96,96,256,96,1.0,256,255,0.9132741354990048,0.4196586720942725,0.4591124918783685,0.0204064489594304,0.0306105484494363,49.00411639418876,0.0006570324174049,39.01275326886263,2,36,0.2197559385821192,0.1411764705882353,1.5566045649566782,0.0785794679938839,0.1411764705882353,0.0050280638277029,15.628176309325402,0.9083834314298156,0.8298039634359315,0.7139143589472632,0.6353348909533791,,,0,1.7763568394002505e-15,8.812668438527305e-16,1.7763568394002505e-15,5.2041704279304207e-17,-0.3184486141750037,10,0.2
v2_depth,prespecified depth-onset and saturation study,RY-RZ-CZ-line|n8|d64|i4|dir=gaussian|basis=Z|eta=0,RY-RZ-CZ-line|n8|d64|i4,RY-RZ-CZ-line,8,64,8.0,4,gaussian,Z,0.0,96,96,1024,96,1.0,256,255,0.959660033076209,0.4765784264120965,0.4959672727513628,0.0076441172943813,0.0179811577392315,130.819552014858,8.850042692361629e-05,106.29854429899756,1,8,0.0298678296193632,0.0313725490196078,0.952037069117202,-0.0015047194002446,0.0313725490196078,0.0018270114626597,-0.823596037024337,0.3300727672883748,0.3285680478881301,0.1698414042899844,0.1683366848897398,,,0,1.1102230246251563e-16,5.0814741077666325e-17,2.220446049250313e-16,4.163336342344337e-17,-0.3363053400251917,10,0.2
v2_depth,prespecified depth-onset and saturation study,RY-RZ-CZ-line|n8|d64|i4|dir=gaussian|basis=Z|eta=0,RY-RZ-CZ-line|n8|d64|i4,RY-RZ-CZ-line,8,64,8.0,4,gaussian,Z,0.0,96,96,1024,96,1.0,256,255,0.959660033076209,0.4765784264120965,0.4959672727513628,0.0076441172943813,0.0179811577392315,130.819552014858,8.850042692361629e-05,106.29854429899756,2,36,0.1357735141721713,0.1411764705882353,0.9617290587195466,-0.005402956416064,0.1411764705882353,0.0036493969924289,-1.4805066226757575,0.659309801193726,0.6539068447776619,0.3392527757343305,0.3338498193182665,,,0,1.1102230246251563e-16,5.0814741077666325e-17,2.220446049250313e-16,4.163336342344337e-17,-0.3363053400251917,10,0.2
v2_depth,prespecified depth-onset and saturation study,RY-RZ-CZ-line|n12|d24|i0|dir=gaussian|basis=Z|eta=0,RY-RZ-CZ-line|n12|d24|i0,RY-RZ-CZ-line,12,24,2.0,0,gaussian,Z,0.0,96,96,576,96,1.0,4096,4095,0.9247865486827688,0.4283474109150512,0.463341478029504,0.0081036897928373,0.0184359430241619,123.40057746088466,0.0001086564365328,95.93393773745422,1,12,0.0374249139684188,0.0029304029304029,12.771251891722944,0.0344945110380159,0.0029304029304029,0.0001611011386521,214.1171150410152,0.4665417491750568,0.4320472381370409,0.3066553389869271,0.2721608279489111,,,0,6.661338147750939e-16,3.0018736905232353e-16,5.551115123125784e-16,6.245004513516506e-17,-0.3378932208644118,10,0.2
v2_depth,prespecified depth-onset and saturation study,RY-RZ-CZ-line|n12|d24|i0|dir=gaussian|basis=Z|eta=0,RY-RZ-CZ-line|n12|d24|i0,RY-RZ-CZ-line,12,24,2.0,0,gaussian,Z,0.0,96,96,576,96,1.0,4096,4095,0.9247865486827688,0.4283474109150512,0.463341478029504,0.0081036897928373,0.0184359430241619,123.40057746088466,0.0001086564365328,95.93393773745422,2,78,0.0914841661782069,0.019047619047619,4.802918724355864,0.0724365471305878,0.019047619047619,0.0004073957688956,177.80387687124204,1.179800069802838,1.1073635226722502,0.7754761304468748,0.7030395833162869,,,0,6.661338147750939e-16,3.0018736905232353e-16,5.551115123125784e-16,6.245004513516506e-17,-0.3378932208644118,10,0.2
v2_depth,prespecified depth-onset and saturation study,RY-RZ-CZ-line|n12|d72|i8|dir=gaussian|basis=Z|eta=0,RY-RZ-CZ-line|n12|d72|i8,RY-RZ-CZ-line,12,72,6.0,8,gaussian,Z,0.0,96,96,1728,96,1.0,4096,4095,0.9752908537618576,0.4784919026672691,0.4905714149359519,0.0022696603545069,0.0126626847258142,440.5945576897653,8.36657768317666e-06,345.7212512077531,1,12,0.0025282558916736,0.0029304029304029,0.8627673230336192,-0.0004021470387293,0.0029304029304029,0.000133105424894,-3.0212670824613355,0.3854674043542132,0.3850652573154838,0.1556736854859194,0.1552715384471901,,,0,7.549516567451064e-15,1.263315051176664e-15,7.771561172376096e-15,3.0357660829594124e-17,-0.4245796201666525,10,0.2
v2_depth,prespecified depth-onset and saturation study,RY-RZ-CZ-line|n12|d72|i8|dir=gaussian|basis=Z|eta=0,RY-RZ-CZ-line|n12|d72|i8,RY-RZ-CZ-line,12,72,6.0,8,gaussian,Z,0.0,96,96,1728,96,1.0,4096,4095,0.9752908537618576,0.4784919026672691,0.4905714149359519,0.0022696603545069,0.0126626847258142,440.5945576897653,8.36657768317666e-06,345.7212512077531,2,78,0.0176548347984117,0.019047619047619,0.9268788269166156,-0.0013927842492073,0.019047619047619,0.0003365996502108,-4.1378065851664845,0.9747776514491052,0.973384867199898,0.393670717202713,0.3922779329535057,,,0,7.549516567451064e-15,1.263315051176664e-15,7.771561172376096e-15,3.0357660829594124e-17,-0.4245796201666525,10,0.2
