profile,analysis_role,job_id,circuit_id,family,n,depth,depth_factor,instance,direction_sampler,measurement_basis,bitflip_rate,tangents,tangent_count_used,parameter_count,regular_tangents,regular_fraction,support_size,score_dimension,FQ_mean,Ffull_mean,Ffull_over_FQ_mean,pairwise_purity,sample_covariance_purity,deff_pairwise,trC3_u_stat,renyi3_dimension_diag,k,readout_rank,actual_retention,rank_baseline,enhancement,physical_minus_rank_baseline,haar_null_mean,haar_null_std,haar_alignment_z,theorem_rhs_sample,theorem_bound_slack_sample,theorem_rhs_u_stat,theorem_bound_slack_u_stat,crossfit_kyfan,sample_lambda_max,sample_spectrum_rank,state_norm_error,horizontal_overlap_max,probability_sum_error,probability_tangent_sum_max,fisher_violation_max,min_circuits_for_inference,max_relative_ci_halfwidth
v2_basis,measurement-basis robustness and scope,SU2-CNOT-line|n8|d48|i6|dir=gaussian|basis=Y|eta=0,SU2-CNOT-line|n8|d48|i6,SU2-CNOT-line,8,48,6.0,6,gaussian,Y,0.0,128,128,1152,128,1.0,256,255,0.9866851429267687,0.4932883188302324,0.49991183234484515,0.00592287055334384,0.013689098127145843,168.83705139148043,4.394516697752943e-05,150.849696418548,1,8,0.030844660822441555,0.03137254901960784,0.9831735637153246,-0.0005278881971662874,0.03137254901960784,0.0015228156223762318,-0.34665273287816695,0.2751159348589641,0.2745880466617978,0.12453163399296582,0.12400374579579954,,,0,2.886579864025407e-15,2.736646556704118e-16,2.9976021664879227e-15,6.418476861114186e-17,-0.38362201642456156,10,0.2
v2_basis,measurement-basis robustness and scope,SU2-CNOT-line|n8|d48|i6|dir=gaussian|basis=Y|eta=0,SU2-CNOT-line|n8|d48|i6,SU2-CNOT-line,8,48,6.0,6,gaussian,Y,0.0,128,128,1152,128,1.0,256,255,0.9866851429267687,0.4932883188302324,0.49991183234484515,0.00592287055334384,0.013689098127145843,168.83705139148043,4.394516697752943e-05,150.849696418548,2,36,0.1390569127870711,0.1411764705882353,0.9849864655750871,-0.0021195578011641847,0.1411764705882353,0.003041775525717339,-0.6968159823905254,0.5495352852258105,0.5474157274246463,0.24874795798739582,0.24662840018623164,,,0,2.886579864025407e-15,2.736646556704118e-16,2.9976021664879227e-15,6.418476861114186e-17,-0.38362201642456156,10,0.2
v2_basis,measurement-basis robustness and scope,SU2-CNOT-line|n12|d72|i4|dir=gaussian|basis=Y|eta=0,SU2-CNOT-line|n12|d72|i4,SU2-CNOT-line,12,72,6.0,4,gaussian,Y,0.0,128,128,2592,128,1.0,4096,4095,0.9942254023261826,0.496425182541551,0.49930927649053297,0.0009839639567731941,0.0087887767383609,1016.2973888590334,1.4578152395009649e-06,828.225803827422,1,12,0.0028104032386363316,0.0029304029304029304,0.9590501051846482,-0.00011999969176659884,0.0029304029304029304,0.00011040957233683842,-1.086859492585505,0.3197412224064288,0.3196212227146622,0.09408055528036516,0.09396055558859856,,,0,4.3298697960381105e-15,2.128722735969261e-16,4.107825191113079e-15,2.0816681711721685e-17,-0.4543728902098658,10,0.2
v2_basis,measurement-basis robustness and scope,SU2-CNOT-line|n12|d72|i4|dir=gaussian|basis=Y|eta=0,SU2-CNOT-line|n12|d72|i4,SU2-CNOT-line,12,72,6.0,4,gaussian,Y,0.0,128,128,2592,128,1.0,4096,4095,0.9942254023261826,0.496425182541551,0.49930927649053297,0.0009839639567731941,0.0087887767383609,1016.2973888590334,1.4578152395009649e-06,828.225803827422,2,78,0.018739006741407174,0.01904761904761905,0.9837978539238765,-0.0003086123062118751,0.01904761904761905,0.00027920592611536374,-1.1053214754630998,0.8085679731363209,0.808259360830109,0.23791278247472838,0.2376041701685165,,,0,4.3298697960381105e-15,2.128722735969261e-16,4.107825191113079e-15,2.0816681711721685e-17,-0.4543728902098658,10,0.2
v2_basis,measurement-basis robustness and scope,SU2-HaarU4-brickwork|n8|d48|i2|dir=gaussian|basis=Y|eta=0,SU2-HaarU4-brickwork|n8|d48|i2,SU2-HaarU4-brickwork,8,48,6.0,2,gaussian,Y,0.0,128,128,1152,128,1.0,256,255,0.9828924593866466,0.4901415745563541,0.49850966063784347,0.007477332696406461,0.015231416034715787,133.73752922356806,7.582275053863052e-05,114.8418639148859,1,8,0.028375858898946917,0.03137254901960784,0.904480502403933,-0.0029966901206609255,0.03137254901960784,0.001638639164254492,-1.8287675444546612,0.2960409250772752,0.29304423495661425,0.1659930284415587,0.16299633832089777,,,0,5.773159728050814e-15,7.619307578872329e-16,5.662137425588298e-15,4.5102810375396984e-17,-0.36198440047296826,10,0.2
v2_basis,measurement-basis robustness and scope,SU2-HaarU4-brickwork|n8|d48|i2|dir=gaussian|basis=Y|eta=0,SU2-HaarU4-brickwork|n8|d48|i2,SU2-HaarU4-brickwork,8,48,6.0,2,gaussian,Y,0.0,128,128,1152,128,1.0,256,255,0.9828924593866466,0.4901415745563541,0.49850966063784347,0.007477332696406461,0.015231416034715787,133.73752922356806,7.582275053863052e-05,114.8418639148859,2,36,0.13340435451429616,0.1411764705882353,0.9449475111429312,-0.007772116073939128,0.1411764705882353,0.0032731293480779476,-2.374521519750841,0.5913322842759083,0.5835601682019692,0.3315657679984648,0.3237936519245257,,,0,5.773159728050814e-15,7.619307578872329e-16,5.662137425588298e-15,4.5102810375396984e-17,-0.36198440047296826,10,0.2
v2_basis,measurement-basis robustness and scope,SU2-HaarU4-brickwork|n12|d72|i0|dir=gaussian|basis=Y|eta=0,SU2-HaarU4-brickwork|n12|d72|i0,SU2-HaarU4-brickwork,12,72,6.0,0,gaussian,Y,0.0,128,128,2592,128,1.0,4096,4095,0.9905288662441819,0.4905119734356133,0.49522966178684685,0.0016587065597194542,0.009458247914721645,602.879390655533,4.569365837504943e-06,467.81272919765917,1,12,0.0026127058066829387,0.0029304029304029304,0.8915858565305528,-0.00031769712371999175,0.0029304029304029304,0.00011465333293291858,-2.770936662660039,0.33203096478901184,0.33171326766529186,0.13009356211898293,0.12977586499526295,,,0,2.6978419498391304e-14,4.647330748342988e-15,2.6867397195928788e-14,2.688821387764051e-17,-0.45072297779024234,10,0.2
v2_basis,measurement-basis robustness and scope,SU2-HaarU4-brickwork|n12|d72|i0|dir=gaussian|basis=Y|eta=0,SU2-HaarU4-brickwork|n12|d72|i0,SU2-HaarU4-brickwork,12,72,6.0,0,gaussian,Y,0.0,128,128,2592,128,1.0,4096,4095,0.9905288662441819,0.4905119734356133,0.49522966178684685,0.0016587065597194542,0.009458247914721645,602.879390655533,4.569365837504943e-06,467.81272919765917,2,78,0.01768970005158841,0.01904761904761905,0.9287092527083914,-0.0013579189960306395,0.01904761904761905,0.0002899376324553321,-4.683486529606815,0.8396465185108095,0.8382885995147789,0.3289831916227612,0.3276252726267305,,,0,2.6978419498391304e-14,4.647330748342988e-15,2.6867397195928788e-14,2.688821387764051e-17,-0.45072297779024234,10,0.2
v2_basis,measurement-basis robustness and scope,SU2-HaarU4-brickwork|n12|d72|i8|dir=gaussian|basis=Y|eta=0,SU2-HaarU4-brickwork|n12|d72|i8,SU2-HaarU4-brickwork,12,72,6.0,8,gaussian,Y,0.0,128,128,2592,128,1.0,4096,4095,0.9907436667796851,0.4910129029992356,0.49563134318494523,0.0016191595901587001,0.009419009905860583,617.6043461546531,4.2676107005127614e-06,484.06936914386097,1,12,0.002842072460396301,0.0029304029304029304,0.9698572271102378,-8.833047000662928e-05,0.0029304029304029304,0.00011440894694862165,-0.7720591121802424,0.3313232338223552,0.33123490335234856,0.12826208298925482,0.12817375251924817,,,0,1.6764367671839864e-14,2.432955241008782e-15,1.687538997430238e-14,3.2959746043559335e-17,-0.43485942749486634,10,0.2
v2_basis,measurement-basis robustness and scope,SU2-HaarU4-brickwork|n12|d72|i8|dir=gaussian|basis=Y|eta=0,SU2-HaarU4-brickwork|n12|d72|i8,SU2-HaarU4-brickwork,12,72,6.0,8,gaussian,Y,0.0,128,128,2592,128,1.0,4096,4095,0.9907436667796851,0.4910129029992356,0.49563134318494523,0.0016191595901587001,0.009419009905860583,617.6043461546531,4.2676107005127614e-06,484.06936914386097,2,78,0.018867443790404576,0.01904761904761905,0.9905407989962401,-0.0001801752572144731,0.01904761904761905,0.00028931962430956136,-0.6227550503857014,0.8378567943428449,0.8376766190856304,0.32435171071260394,0.32417153545538946,,,0,1.6764367671839864e-14,2.432955241008782e-15,1.687538997430238e-14,3.2959746043559335e-17,-0.43485942749486634,10,0.2
