profile,analysis_role,n,depth_factor,direction_sampler,measurement_basis,bitflip_rate,tangent_count_used,k,group,metric,mean,ci95_low,ci95_high,families,circuits,estimator
v2_coordinate,coordinate-direction visibility and conditional visible-score robustness,8,6.0,coordinate,Z,0.0,128,2,generic_family_balanced,pairwise_purity,0.005794756365566475,0.00568278762977127,0.005913556455384898,2,20,equal weight per ansatz family; circuit bootstrap within family
v2_coordinate,coordinate-direction visibility and conditional visible-score robustness,8,6.0,coordinate,Z,0.0,128,2,U1,pairwise_purity,0.05573744256094579,0.05435562551333451,0.05725273092609737,1,12,circuit bootstrap
v2_coordinate,coordinate-direction visibility and conditional visible-score robustness,8,6.0,coordinate,Z,0.0,128,2,generic_family_balanced,sample_covariance_purity,0.013605210978931725,0.01348028997638658,0.013732375610340422,2,20,equal weight per ansatz family; circuit bootstrap within family
v2_coordinate,coordinate-direction visibility and conditional visible-score robustness,8,6.0,coordinate,Z,0.0,128,2,U1,sample_covariance_purity,0.06325700572602849,0.06186407323568854,0.06475909684250367,1,12,circuit bootstrap
v2_coordinate,coordinate-direction visibility and conditional visible-score robustness,8,6.0,coordinate,Z,0.0,128,2,generic_family_balanced,trC3_u_stat,4.508112643310358e-05,4.2827335777963866e-05,4.7519037450793386e-05,2,20,equal weight per ansatz family; circuit bootstrap within family
v2_coordinate,coordinate-direction visibility and conditional visible-score robustness,8,6.0,coordinate,Z,0.0,128,2,U1,trC3_u_stat,0.003655982627458091,0.0034368091454542167,0.003908236428325291,1,12,circuit bootstrap
v2_coordinate,coordinate-direction visibility and conditional visible-score robustness,8,6.0,coordinate,Z,0.0,128,2,generic_family_balanced,Ffull_over_FQ_mean,0.4943731758834173,0.49307084097571935,0.4957850927618232,2,20,equal weight per ansatz family; circuit bootstrap within family
v2_coordinate,coordinate-direction visibility and conditional visible-score robustness,8,6.0,coordinate,Z,0.0,128,2,U1,Ffull_over_FQ_mean,0.4785207862293744,0.47349972746528973,0.48366420241160213,1,12,circuit bootstrap
v2_coordinate,coordinate-direction visibility and conditional visible-score robustness,8,6.0,coordinate,Z,0.0,128,2,generic_family_balanced,haar_alignment_z,-0.9992429025073317,-1.4872928568024288,-0.5329834966712256,2,20,equal weight per ansatz family; circuit bootstrap within family
v2_coordinate,coordinate-direction visibility and conditional visible-score robustness,8,6.0,coordinate,Z,0.0,128,2,U1,haar_alignment_z,18.8362572662725,17.9922542155257,19.637426130031837,1,12,circuit bootstrap
v2_coordinate,coordinate-direction visibility and conditional visible-score robustness,8,6.0,coordinate,Z,0.0,128,2,generic_family_balanced,physical_minus_rank_baseline,-0.002994765171156987,-0.004449715019918564,-0.0016793756553811275,2,20,equal weight per ansatz family; circuit bootstrap within family
v2_coordinate,coordinate-direction visibility and conditional visible-score robustness,8,6.0,coordinate,Z,0.0,128,2,U1,physical_minus_rank_baseline,0.3430463800352097,0.3278367750028655,0.35889655144714416,1,12,circuit bootstrap
v2_coordinate,coordinate-direction visibility and conditional visible-score robustness,12,6.0,coordinate,Z,0.0,128,1,generic_family_balanced,enhancement,0.9485864661296066,0.9321632274909891,0.96623266105328,2,20,equal weight per ansatz family; circuit bootstrap within family
v2_coordinate,coordinate-direction visibility and conditional visible-score robustness,12,6.0,coordinate,Z,0.0,128,1,U1,enhancement,24.307460349169673,23.47492642875411,25.18050055078208,1,12,circuit bootstrap
v2_coordinate,coordinate-direction visibility and conditional visible-score robustness,12,6.0,coordinate,Z,0.0,128,1,generic_family_balanced,actual_retention,0.0027797405600867046,0.0027311719375285727,0.002831239676244487,2,20,equal weight per ansatz family; circuit bootstrap within family
