family,n,k,analysis_status,metric,mean,ci95_low,ci95_high,circuits
SU2-CNOT-line,12,1,exploratory_post_hoc,actual_retention,0.002885446618437906,0.002838945426458039,0.002935902275576846,16
SU2-CNOT-line,12,1,exploratory_post_hoc,deff_from_pairwise_purity,981.9063314931417,973.4955772381594,989.9352167345162,16
SU2-CNOT-line,12,1,exploratory_post_hoc,r_times_deff,11782.8759779177,11681.59722456606,11876.474631597466,16
SU2-CNOT-line,12,1,exploratory_post_hoc,haar_population_sd_rho,0.011342934297144803,0.011281536338517112,0.011407023500089555,16
SU2-CNOT-line,12,1,exploratory_post_hoc,population_orientation_z,-1.3558987125617656,-2.7533335513214703,0.1603905352886593,16
SU2-CNOT-line,12,1,exploratory_post_hoc,orientation_growth_ratio,0.025863912733624483,0.018283103165733814,0.03375604278002998,16
SU2-CNOT-line,12,2,exploratory_post_hoc,enhancement,0.9789796890504243,0.972285323715699,0.9859334221856199,16
SU2-CNOT-line,12,2,exploratory_post_hoc,actual_retention,0.018647232172388985,0.018515542082597956,0.01878390813245841,16
SU2-CNOT-line,12,2,exploratory_post_hoc,deff_from_pairwise_purity,981.9063314931417,973.2986750586052,989.9646431170403,16
SU2-CNOT-line,12,2,exploratory_post_hoc,r_times_deff,76588.69385646505,75949.09059683903,77209.91545946253,16
SU2-CNOT-line,12,2,exploratory_post_hoc,haar_population_sd_rho,0.004412959727020329,0.004388563895149092,0.004439179072308735,16
SU2-CNOT-line,12,2,exploratory_post_hoc,population_orientation_z,-4.767148137072289,-6.295905989741202,-3.1468967079049373,16
SU2-CNOT-line,12,2,exploratory_post_hoc,orientation_growth_ratio,0.01806841639052406,0.013003228141875392,0.023024006125492765,16
SU2-CNOT-line,14,1,exploratory_post_hoc,enhancement,0.9609656321740406,0.9391629645644499,0.9810450958885083,12
SU2-CNOT-line,14,1,exploratory_post_hoc,actual_retention,0.0008211877464710751,0.0008029004853573661,0.0008383501596871211,12
SU2-CNOT-line,14,1,exploratory_post_hoc,deff_from_pairwise_purity,1643.406082893701,1628.485651438981,1658.5110328963692,12
SU2-CNOT-line,14,1,exploratory_post_hoc,r_times_deff,23007.685160511814,22804.30372436065,23220.401454716095,12
SU2-CNOT-line,14,1,exploratory_post_hoc,haar_population_sd_rho,0.00884038679755575,0.00879517294447633,0.008883961740674502,12
SU2-CNOT-line,14,1,exploratory_post_hoc,population_orientation_z,-4.40912013981621,-6.861886140883358,-2.164155909630536,12
SU2-CNOT-line,14,1,exploratory_post_hoc,orientation_growth_ratio,0.030624015530700766,0.016753743420140035,0.045998219721836764,12
SU2-CNOT-line,14,2,exploratory_post_hoc,enhancement,0.978882707934209,0.9727999555359432,0.9854684880466676,12
SU2-CNOT-line,14,2,exploratory_post_hoc,actual_retention,0.006273740116772925,0.006234177438984473,0.006315102593797797,12
SU2-CNOT-line,14,2,exploratory_post_hoc,deff_from_pairwise_purity,1643.406082893701,1628.3684561764742,1658.8003321408833,12
SU2-CNOT-line,14,2,exploratory_post_hoc,r_times_deff,172557.6387038386,171008.64923360414,174207.57377423134,12
SU2-CNOT-line,14,2,exploratory_post_hoc,haar_population_sd_rho,0.003219067499453339,0.003202358765879592,0.0032351501418555165,12
SU2-CNOT-line,14,2,exploratory_post_hoc,population_orientation_z,-6.558984615393701,-8.455397781504603,-4.5603311525876,12
SU2-CNOT-line,14,2,exploratory_post_hoc,orientation_growth_ratio,0.015793430806546504,0.010943754907083903,0.020347365615014257,12
SU2-CNOT-line,16,1,exploratory_post_hoc,enhancement,0.9523307476215028,0.9412316492239138,0.963436369545155,12
