profile,analysis_role,job_id,circuit_id,family,n,depth,depth_factor,instance,direction_sampler,measurement_basis,bitflip_rate,tangents,tangent_count_used,parameter_count,regular_tangents,regular_fraction,support_size,score_dimension,FQ_mean,Ffull_mean,Ffull_over_FQ_mean,pairwise_purity,sample_covariance_purity,deff_pairwise,trC3_u_stat,renyi3_dimension_diag,k,readout_rank,actual_retention,rank_baseline,enhancement,physical_minus_rank_baseline,haar_null_mean,haar_null_std,haar_alignment_z,theorem_rhs_sample,theorem_bound_slack_sample,theorem_rhs_u_stat,theorem_bound_slack_u_stat,crossfit_kyfan,sample_lambda_max,sample_spectrum_rank,state_norm_error,horizontal_overlap_max,probability_sum_error,probability_tangent_sum_max,fisher_violation_max,min_circuits_for_inference,max_relative_ci_halfwidth
v2_convergence,tangent-sample convergence and estimator stability,SU2-HaarU4-brickwork|n8|d48|i1|dir=gaussian|basis=Z|eta=0,SU2-HaarU4-brickwork|n8|d48|i1,SU2-HaarU4-brickwork,8,48,6.0,1,gaussian,Z,0.0,256,32,1152,32,1.0,256,255,0.960282839205628,0.4796518460874546,0.5001451505699172,0.007396921043879574,0.03841576726125835,135.1913849110812,8.093399208802057e-05,111.15641171632357,1,8,0.029576510030488556,0.03137254901960784,0.9427512572218227,-0.0017960389891192863,0.03137254901960784,0.00286172559438547,-0.6276069909159021,0.5170069840632806,0.5152109450741613,0.1641053747415672,0.1623093357524479,,,0,5.773159728050814e-15,1.0764015082020955e-15,5.773159728050814e-15,4.5102810375396984e-17,-0.37015865627397787,8,0.2
v2_convergence,tangent-sample convergence and estimator stability,SU2-HaarU4-brickwork|n8|d48|i1|dir=gaussian|basis=Z|eta=0,SU2-HaarU4-brickwork|n8|d48|i1,SU2-HaarU4-brickwork,8,48,6.0,1,gaussian,Z,0.0,256,32,1152,32,1.0,256,255,0.960282839205628,0.4796518460874546,0.5001451505699172,0.007396921043879574,0.03841576726125835,135.1913849110812,8.093399208802057e-05,111.15641171632357,2,36,0.1427993724234501,0.1411764705882353,1.0114955546661049,0.0016229018352147961,0.1411764705882353,0.005716205393754498,0.28391244250739694,1.0327049234592665,1.0310820216240517,0.3277952400755215,0.3261723382403067,,,0,5.773159728050814e-15,1.0764015082020955e-15,5.773159728050814e-15,4.5102810375396984e-17,-0.37015865627397787,8,0.2
v2_convergence,tangent-sample convergence and estimator stability,SU2-HaarU4-brickwork|n8|d48|i1|dir=gaussian|basis=Z|eta=0,SU2-HaarU4-brickwork|n8|d48|i1,SU2-HaarU4-brickwork,8,48,6.0,1,gaussian,Z,0.0,256,64,1152,64,1.0,256,255,0.980026057518428,0.4834349820403784,0.49397663902488576,0.007393689271684988,0.02290316287681491,135.2504768938044,7.306867900448232e-05,116.98612937378022,1,8,0.033304903935618,0.03137254901960784,1.0615938129478237,0.0019323549160101539,0.03137254901960784,0.00212285973936967,0.9102602871840785,0.38352150660222906,0.3815891516862189,0.1640290552096374,0.16209670029362724,,,0,5.773159728050814e-15,1.0764015082020955e-15,5.773159728050814e-15,4.5102810375396984e-17,-0.37015865627397787,8,0.2
v2_convergence,tangent-sample convergence and estimator stability,SU2-HaarU4-brickwork|n8|d48|i1|dir=gaussian|basis=Z|eta=0,SU2-HaarU4-brickwork|n8|d48|i1,SU2-HaarU4-brickwork,8,48,6.0,1,gaussian,Z,0.0,256,64,1152,64,1.0,256,255,0.980026057518428,0.4834349820403784,0.49397663902488576,0.007393689271684988,0.02290316287681491,135.2504768938044,7.306867900448232e-05,116.98612937378022,2,36,0.14787109766128076,0.1411764705882353,1.0474202751007387,0.006694627073045467,0.1411764705882353,0.004240344467749359,1.5787932145519215,0.7660719493726607,0.7593773222996152,0.3276427942502048,0.32094816717715935,,,0,5.773159728050814e-15,1.0764015082020955e-15,5.773159728050814e-15,4.5102810375396984e-17,-0.37015865627397787,8,0.2
v2_convergence,tangent-sample convergence and estimator stability,SU2-HaarU4-brickwork|n8|d48|i1|dir=gaussian|basis=Z|eta=0,SU2-HaarU4-brickwork|n8|d48|i1,SU2-HaarU4-brickwork,8,48,6.0,1,gaussian,Z,0.0,256,128,1152,128,1.0,256,255,0.9751905004709647,0.48081669365331225,0.49361545890872893,0.007395727952397688,0.01515044882776958,135.21319421650725,7.443097024132218e-05,115.91060158920625,1,8,0.031234719229959615,0.03137254901960784,0.9956066754549627,-0.00013782978964822779,0.03137254901960784,0.0016327631191453422,-0.08441505570040911,0.2949793430842072,0.294841513294559,0.16407720356522143,0.16393937377557322,,,0,5.773159728050814e-15,1.0764015082020955e-15,5.773159728050814e-15,4.5102810375396984e-17,-0.37015865627397787,8,0.2
v2_convergence,tangent-sample convergence and estimator stability,SU2-HaarU4-brickwork|n8|d48|i1|dir=gaussian|basis=Z|eta=0,SU2-HaarU4-brickwork|n8|d48|i1,SU2-HaarU4-brickwork,8,48,6.0,1,gaussian,Z,0.0,256,128,1152,128,1.0,256,255,0.9751905004709647,0.48081669365331225,0.49361545890872893,0.007395727952397688,0.01515044882776958,135.21319421650725,7.443097024132218e-05,115.91060158920625,2,36,0.14147319229541805,0.1411764705882353,1.0021017787592112,0.0002967217071827566,0.1411764705882353,0.0032613921358124647,0.09098007685875482,0.5892118081804388,0.5889150864732561,0.32773896905132127,0.3274422473441385,,,0,5.773159728050814e-15,1.0764015082020955e-15,5.773159728050814e-15,4.5102810375396984e-17,-0.37015865627397787,8,0.2
v2_convergence,tangent-sample convergence and estimator stability,SU2-HaarU4-brickwork|n8|d48|i1|dir=gaussian|basis=Z|eta=0,SU2-HaarU4-brickwork|n8|d48|i1,SU2-HaarU4-brickwork,8,48,6.0,1,gaussian,Z,0.0,256,256,1152,256,1.0,256,255,0.9720413083606909,0.4796396734565899,0.4936053184422987,0.007505705900816443,0.011382636737141379,133.23197221079815,7.76716434147136e-05,113.46678584963996,1,8,0.03159933731629016,0.03137254901960784,1.0072288769567488,0.0002267882966823162,0.03137254901960784,0.0013309307526406175,0.17039826920548612,0.24044950213598704,0.2402227138393047,0.16665398287622893,0.1664271945795466,,,0,5.773159728050814e-15,1.0764015082020955e-15,5.773159728050814e-15,4.5102810375396984e-17,-0.37015865627397787,8,0.2
v2_convergence,tangent-sample convergence and estimator stability,SU2-HaarU4-brickwork|n8|d48|i1|dir=gaussian|basis=Z|eta=0,SU2-HaarU4-brickwork|n8|d48|i1,SU2-HaarU4-brickwork,8,48,6.0,1,gaussian,Z,0.0,256,256,1152,256,1.0,256,255,0.9720413083606909,0.4796396734565899,0.4936053184422987,0.007505705900816443,0.011382636737141379,133.23197221079815,7.76716434147136e-05,113.46678584963996,2,36,0.14080511913547455,0.1411764705882353,0.9973695938762781,-0.00037135145276073755,0.1411764705882353,0.0026584916324207367,-0.13968501846387116,0.4802901940465279,0.47991884259376716,0.33288600335293084,0.3325146519001701,,,0,5.773159728050814e-15,1.0764015082020955e-15,5.773159728050814e-15,4.5102810375396984e-17,-0.37015865627397787,8,0.2
v2_convergence,tangent-sample convergence and estimator stability,U1-RZ-XY-line|n8|d48|i9|dir=gaussian|basis=Z|eta=0,U1-RZ-XY-line|n8|d48|i9,U1-RZ-XY-line,8,48,6.0,9,gaussian,Z,0.0,256,32,552,32,1.0,70,69,0.6901506357833269,0.3168406747337398,0.4573598505874862,0.05299304247292641,0.08258700989564746,18.87040172322413,0.003172115720864115,17.75519673623266,1,7,0.3898724057811565,0.10144927536231885,3.8430279998428283,0.28842313041883766,0.10144927536231885,0.013320082874989649,21.653253446372556,0.6544486253488309,0.3660254949299932,0.49209880828228475,0.2036756778634471,,,0,3.4416913763379853e-15,2.2204704436651924e-15,3.4416913763379853e-15,9.71445146547012e-17,-0.12597480912299136,8,0.2
v2_convergence,tangent-sample convergence and estimator stability,U1-RZ-XY-line|n8|d48|i9|dir=gaussian|basis=Z|eta=0,U1-RZ-XY-line|n8|d48|i9,U1-RZ-XY-line,8,48,6.0,9,gaussian,Z,0.0,256,32,552,32,1.0,70,69,0.6901506357833269,0.3168406747337398,0.4573598505874862,0.05299304247292641,0.08258700989564746,18.87040172322413,0.003172115720864115,17.75519673623266,2,27,0.7003429489088817,0.391304347826087,1.7897653138782532,0.30903860108279474,0.391304347826087,0.021531217570057694,14.353048083660541,1.0578819871510599,0.7488433860682651,0.7954519957970018,0.486413394714207,,,0,3.4416913763379853e-15,2.2204704436651924e-15,3.4416913763379853e-15,9.71445146547012e-17,-0.12597480912299136,8,0.2
v2_convergence,tangent-sample convergence and estimator stability,U1-RZ-XY-line|n8|d48|i9|dir=gaussian|basis=Z|eta=0,U1-RZ-XY-line|n8|d48|i9,U1-RZ-XY-line,8,48,6.0,9,gaussian,Z,0.0,256,64,552,64,1.0,70,69,0.7350868785990989,0.327746389938247,0.44357129687025526,0.05724494954083342,0.0719754972042579,17.46878996350044,0.004118492766218422,15.582274340500666,1,7,0.4043242220881823,0.10144927536231885,3.9854816177263683,0.30287494672586346,0.10144927536231885,0.012238281280655485,24.748160283307477,0.6012970366570286,0.29842208993116515,0.5185606197462012,0.2156856730203377,,,0,3.4416913763379853e-15,2.2204704436651924e-15,3.4416913763379853e-15,9.71445146547012e-17,-0.12597480912299136,8,0.2
v2_convergence,tangent-sample convergence and estimator stability,U1-RZ-XY-line|n8|d48|i9|dir=gaussian|basis=Z|eta=0,U1-RZ-XY-line|n8|d48|i9,U1-RZ-XY-line,8,48,6.0,9,gaussian,Z,0.0,256,64,552,64,1.0,70,69,0.7350868785990989,0.327746389938247,0.44357129687025526,0.05724494954083342,0.0719754972042579,17.46878996350044,0.004118492766218422,15.582274340500666,2,27,0.7038249357919623,0.391304347826087,1.7986637248016812,0.3125205879658753,0.391304347826087,0.019782541851306786,15.797797386953636,0.9719652228893133,0.659444634923438,0.8382261305583724,0.525705542592497,,,0,3.4416913763379853e-15,2.2204704436651924e-15,3.4416913763379853e-15,9.71445146547012e-17,-0.12597480912299136,8,0.2
v2_convergence,tangent-sample convergence and estimator stability,U1-RZ-XY-line|n8|d48|i9|dir=gaussian|basis=Z|eta=0,U1-RZ-XY-line|n8|d48|i9,U1-RZ-XY-line,8,48,6.0,9,gaussian,Z,0.0,256,128,552,128,1.0,70,69,0.7135375881290797,0.3178311386202194,0.44699197749151687,0.05604109417807572,0.0634157731298095,17.844048455271203,0.0038172473757107288,16.18545256827157,1,7,0.40228342250193283,0.10144927536231885,3.9653651646619092,0.300834147139614,0.10144927536231885,0.011290373607950733,26.645189750653177,0.5547239875865876,0.2538898404469736,0.5112074340144224,0.21037328687480839,,,0,3.4416913763379853e-15,2.2204704436651924e-15,3.4416913763379853e-15,9.71445146547012e-17,-0.12597480912299136,8,0.2
v2_convergence,tangent-sample convergence and estimator stability,U1-RZ-XY-line|n8|d48|i9|dir=gaussian|basis=Z|eta=0,U1-RZ-XY-line|n8|d48|i9,U1-RZ-XY-line,8,48,6.0,9,gaussian,Z,0.0,256,128,552,128,1.0,70,69,0.7135375881290797,0.3178311386202194,0.44699197749151687,0.05604109417807572,0.0634157731298095,17.844048455271203,0.0038172473757107288,16.18545256827157,2,27,0.7070742304711244,0.391304347826087,1.806967477870651,0.3157698826450374,0.391304347826087,0.018250298656660075,17.302176177254154,0.896682323987874,0.5809124413428366,0.8263400902604364,0.5105702076153991,,,0,3.4416913763379853e-15,2.2204704436651924e-15,3.4416913763379853e-15,9.71445146547012e-17,-0.12597480912299136,8,0.2
v2_convergence,tangent-sample convergence and estimator stability,U1-RZ-XY-line|n8|d48|i9|dir=gaussian|basis=Z|eta=0,U1-RZ-XY-line|n8|d48|i9,U1-RZ-XY-line,8,48,6.0,9,gaussian,Z,0.0,256,256,552,256,1.0,70,69,0.7234070900197082,0.32662866801059176,0.45329426706018416,0.05588262998361469,0.0595705884602412,17.8946481275704,0.0037750916168441655,16.275571677745425,1,7,0.39760502893163546,0.10144927536231885,3.9192495708975494,0.2961557535693166,0.10144927536231885,0.010837602313451246,27.326685829921868,0.5324782137379147,0.2363224601685981,0.5102316373709841,0.21407588380166748,,,0,3.4416913763379853e-15,2.2204704436651924e-15,3.4416913763379853e-15,9.71445146547012e-17,-0.12597480912299136,8,0.2
v2_convergence,tangent-sample convergence and estimator stability,U1-RZ-XY-line|n8|d48|i9|dir=gaussian|basis=Z|eta=0,U1-RZ-XY-line|n8|d48|i9,U1-RZ-XY-line,8,48,6.0,9,gaussian,Z,0.0,256,256,552,256,1.0,70,69,0.7234070900197082,0.32662866801059176,0.45329426706018416,0.05588262998361469,0.0595705884602412,17.8946481275704,0.0037750916168441655,16.275571677745425,2,27,0.7078140446987782,0.391304347826087,1.808858114230211,0.3165096968726912,0.391304347826087,0.017518417530781368,18.067253866769438,0.8607231936096821,0.5442134967369909,0.8247627660026835,0.5082530691299922,,,0,3.4416913763379853e-15,2.2204704436651924e-15,3.4416913763379853e-15,9.71445146547012e-17,-0.12597480912299136,8,0.2
