profile,circuit_id,family,n,depth,instance,score_dimension,one_body_rank,walsh_order,cumulative_rank,incremental_rank,aligned_eval_retention,cumulative_tangent_retention,incremental_tangent_retention,cumulative_aligned_subspace_overlap,incremental_aligned_subspace_overlap,worst_aligned_principal_cos2
u1-alignment-scaling-v1,U1-RZ-XY-line|n14|d84|i16,U1-RZ-XY-line,14,84,16,3431,13,2,90,77,0.3188300507115967,0.4834584591980609,0.2273317748298343,0.5634641628164521,0.2081783786421808,0.2613313311158929
u1-alignment-scaling-v1,U1-RZ-XY-line|n14|d84|i17,U1-RZ-XY-line,14,84,17,3431,13,1,13,13,0.3112026950357555,0.2686856442199853,0.2686856442199853,0.3621682473269564,0.3621682473269564,0.0032386679337108
u1-alignment-scaling-v1,U1-RZ-XY-line|n14|d84|i17,U1-RZ-XY-line,14,84,17,3431,13,2,90,77,0.3112026950357555,0.4886873742108816,0.2200017299908963,0.5704315489612412,0.2082633016342847,0.3132156217920113
u1-alignment-scaling-v1,U1-RZ-XY-line|n14|d84|i18,U1-RZ-XY-line,14,84,18,3431,13,1,13,13,0.3099696729442053,0.2737769945289769,0.2737769945289769,0.3147285492410202,0.3147285492410202,0.0004426098088706
u1-alignment-scaling-v1,U1-RZ-XY-line|n14|d84|i18,U1-RZ-XY-line,14,84,18,3431,13,2,90,77,0.3099696729442053,0.5004153969080755,0.2266384023790985,0.5375591671938944,0.2228306179528741,0.2131366932253567
u1-alignment-scaling-v1,U1-RZ-XY-line|n14|d84|i19,U1-RZ-XY-line,14,84,19,3431,13,1,13,13,0.2856962701066011,0.2617091826084754,0.2617091826084754,0.3090935586167246,0.3090935586167246,0.0043723882046305
u1-alignment-scaling-v1,U1-RZ-XY-line|n14|d84|i19,U1-RZ-XY-line,14,84,19,3431,13,2,90,77,0.2856962701066011,0.4816733232939313,0.2199641406854559,0.5397549962624815,0.2306614376457568,0.2740823519125767
u1-alignment-scaling-v1,U1-RZ-XY-line|n16|d96|i0,U1-RZ-XY-line,16,96,0,12869,15,1,15,15,0.2724406454630224,0.2479371263713669,0.2479371263713669,0.3286077346238218,0.3286077346238218,0.0027814590824073
u1-alignment-scaling-v1,U1-RZ-XY-line|n16|d96|i0,U1-RZ-XY-line,16,96,0,12869,15,2,119,104,0.2724406454630224,0.450520607849288,0.2025834814779211,0.5190430943081388,0.1904353596843169,0.2224846262503278
u1-alignment-scaling-v1,U1-RZ-XY-line|n16|d96|i1,U1-RZ-XY-line,16,96,1,12869,15,1,15,15,0.2917651171505138,0.2418231435199797,0.2418231435199797,0.3082984014103084,0.3082984014103084,0.0045928781269331
u1-alignment-scaling-v1,U1-RZ-XY-line|n16|d96|i1,U1-RZ-XY-line,16,96,1,12869,15,2,119,104,0.2917651171505138,0.4453596308582221,0.2035364873382424,0.5025465192241384,0.1942481178138299,0.2060252865303742
u1-alignment-scaling-v1,U1-RZ-XY-line|n16|d96|i2,U1-RZ-XY-line,16,96,2,12869,15,1,15,15,0.3018500913777509,0.251326934066835,0.251326934066835,0.3408489824994151,0.3408489824994151,6.454578348308867e-06
u1-alignment-scaling-v1,U1-RZ-XY-line|n16|d96|i2,U1-RZ-XY-line,16,96,2,12869,15,2,119,104,0.3018500913777509,0.4532852771637433,0.2019583430969083,0.5222962065828624,0.1814472240834472,0.2267212988551659
u1-alignment-scaling-v1,U1-RZ-XY-line|n16|d96|i3,U1-RZ-XY-line,16,96,3,12869,15,1,15,15,0.2731094124013207,0.237649232458619,0.237649232458619,0.3133567535370181,0.3133567535370181,0.0060205585079662
u1-alignment-scaling-v1,U1-RZ-XY-line|n16|d96|i3,U1-RZ-XY-line,16,96,3,12869,15,2,119,104,0.2731094124013207,0.432882879486097,0.195233647027478,0.5116028810848692,0.1982461275478511,0.2430807158316774
u1-alignment-scaling-v1,U1-RZ-XY-line|n16|d96|i4,U1-RZ-XY-line,16,96,4,12869,15,1,15,15,0.2508998808872897,0.2382190463002932,0.2382190463002932,0.2915857612854886,0.2915857612854886,0.0018529637489568
u1-alignment-scaling-v1,U1-RZ-XY-line|n16|d96|i4,U1-RZ-XY-line,16,96,4,12869,15,2,119,104,0.2508998808872897,0.4392519096743051,0.2010328633740118,0.4925296262249113,0.2009438649394227,0.2446692065745896
u1-alignment-scaling-v1,U1-RZ-XY-line|n16|d96|i5,U1-RZ-XY-line,16,96,5,12869,15,1,15,15,0.279143593705324,0.2226025116590908,0.2226025116590908,0.2818489659579253,0.2818489659579253,0.0047461436992089
u1-alignment-scaling-v1,U1-RZ-XY-line|n16|d96|i5,U1-RZ-XY-line,16,96,5,12869,15,2,119,104,0.279143593705324,0.4297891339390571,0.2071866222799662,0.4860851063846779,0.2042361404267526,0.198624686941881
u1-alignment-scaling-v1,U1-RZ-XY-line|n16|d96|i6,U1-RZ-XY-line,16,96,6,12869,15,1,15,15,0.3000852822618708,0.24707350595726,0.24707350595726,0.3574547922814156,0.3574547922814156,0.0013744786647996
u1-alignment-scaling-v1,U1-RZ-XY-line|n16|d96|i6,U1-RZ-XY-line,16,96,6,12869,15,2,119,104,0.3000852822618708,0.4462839608013114,0.1992104548440513,0.5325925164221925,0.1751377241407769,0.2380496170223952
u1-alignment-scaling-v1,U1-RZ-XY-line|n16|d96|i7,U1-RZ-XY-line,16,96,7,12869,15,1,15,15,0.2705929430515177,0.2256724100285494,0.2256724100285494,0.2925131456373274,0.2925131456373274,0.0017093518518474
u1-alignment-scaling-v1,U1-RZ-XY-line|n16|d96|i7,U1-RZ-XY-line,16,96,7,12869,15,2,119,104,0.2705929430515177,0.4321983203192521,0.2065259102907027,0.5079158598073837,0.2154027141700563,0.2645414642671108
u1-alignment-scaling-v1,U1-RZ-XY-line|n16|d96|i8,U1-RZ-XY-line,16,96,8,12869,15,1,15,15,0.2895272118833324,0.2298540965217549,0.2298540965217549,0.2925254435940985,0.2925254435940985,7.847529925256274e-05
u1-alignment-scaling-v1,U1-RZ-XY-line|n16|d96|i8,U1-RZ-XY-line,16,96,8,12869,15,2,119,104,0.2895272118833324,0.4430762573416317,0.2132221608198767,0.489605599860631,0.1970801562665325,0.2174992476970404
u1-alignment-scaling-v1,U1-RZ-XY-line|n16|d96|i9,U1-RZ-XY-line,16,96,9,12869,15,1,15,15,0.2880339625152427,0.2465424191326352,0.2465424191326352,0.2993592808259226,0.2993592808259226,0.0006375704090388
