profile,analysis_role,n,depth_factor,direction_sampler,measurement_basis,bitflip_rate,tangent_count_used,k,group,mean_enhancement,ci95_low,ci95_high,equivalence_margin,equivalence_low,equivalence_high,ci_entirely_inside_equivalence_band,families,circuits
v2_basis,measurement-basis robustness and scope,12,6.0,gaussian,RANDOM_LOCAL,0.0,128,1,SU2-HaarU4-brickwork,0.9151225261495046,0.8951541331880554,0.9334662937814528,0.1,0.9,1.1,False,1,10
v2_basis,measurement-basis robustness and scope,12,6.0,gaussian,RANDOM_LOCAL,0.0,128,2,generic_family_balanced,0.9698107440293738,0.964226214114194,0.9746990134181418,0.1,0.9,1.1,True,2,20
v2_basis,measurement-basis robustness and scope,12,6.0,gaussian,RANDOM_LOCAL,0.0,128,2,SU2-CNOT-line,0.9857105487691404,0.9777900990164724,0.9917713397846181,0.1,0.9,1.1,True,1,10
v2_basis,measurement-basis robustness and scope,12,6.0,gaussian,RANDOM_LOCAL,0.0,128,2,SU2-HaarU4-brickwork,0.9539109392896072,0.9460543799274739,0.9608331497399167,0.1,0.9,1.1,True,1,10
v2_basis,measurement-basis robustness and scope,12,6.0,gaussian,X,0.0,128,1,generic_family_balanced,0.937849542210049,0.9259205149630816,0.9489659367507017,0.1,0.9,1.1,True,2,20
v2_basis,measurement-basis robustness and scope,12,6.0,gaussian,X,0.0,128,1,SU2-CNOT-line,0.9688249542564549,0.9506350693957065,0.9845611702550682,0.1,0.9,1.1,True,1,10
v2_basis,measurement-basis robustness and scope,12,6.0,gaussian,X,0.0,128,1,SU2-HaarU4-brickwork,0.9068741301636433,0.8909677349692835,0.9219357608515268,0.1,0.9,1.1,False,1,10
v2_basis,measurement-basis robustness and scope,12,6.0,gaussian,X,0.0,128,2,generic_family_balanced,0.966898780647421,0.9600665404906713,0.9742443609362238,0.1,0.9,1.1,True,2,20
v2_basis,measurement-basis robustness and scope,12,6.0,gaussian,X,0.0,128,2,SU2-CNOT-line,0.9797141988184365,0.9726389865826982,0.9860583629640568,0.1,0.9,1.1,True,1,10
v2_basis,measurement-basis robustness and scope,12,6.0,gaussian,X,0.0,128,2,SU2-HaarU4-brickwork,0.9540833624764055,0.9420551660553187,0.9670700101325167,0.1,0.9,1.1,True,1,10
