profile,analysis_role,n,depth_factor,direction_sampler,measurement_basis,bitflip_rate,tangent_count_used,k,group,metric,mean,ci95_low,ci95_high,isotropic_reference
v2_basis,measurement-basis robustness and scope,8,6.0,gaussian,Z,0.0,128,2,U1,N_times_pairwise_purity,3.990323388950998,3.922973576620402,4.063721482995033,1.0
v2_basis,measurement-basis robustness and scope,8,6.0,gaussian,Z,0.0,128,2,U1,deff_over_N,0.25084675797042083,0.24625383295672218,0.25492550425066834,1.0
v2_basis,measurement-basis robustness and scope,12,6.0,gaussian,RANDOM_LOCAL,0.0,128,1,generic_family_balanced,N_times_pairwise_purity,5.419821748613147,5.369939293759388,5.467786787063423,1.0
v2_basis,measurement-basis robustness and scope,12,6.0,gaussian,RANDOM_LOCAL,0.0,128,1,generic_family_balanced,deff_over_N,0.19460636184818472,0.1927615319187441,0.19651106471068033,1.0
v2_basis,measurement-basis robustness and scope,12,6.0,gaussian,RANDOM_LOCAL,0.0,128,1,U1,N_times_pairwise_purity,88.75236598196562,86.687215491185,90.52717456295433,1.0
v2_basis,measurement-basis robustness and scope,12,6.0,gaussian,RANDOM_LOCAL,0.0,128,1,U1,deff_over_N,0.011284693901154457,0.011058304800194594,0.011563809262036403,1.0
v2_basis,measurement-basis robustness and scope,12,6.0,gaussian,RANDOM_LOCAL,0.0,128,2,generic_family_balanced,N_times_pairwise_purity,5.419821748613147,5.371247076880091,5.466190484962153,1.0
v2_basis,measurement-basis robustness and scope,12,6.0,gaussian,RANDOM_LOCAL,0.0,128,2,generic_family_balanced,deff_over_N,0.19460636184818472,0.1927608502956827,0.1965256673919144,1.0
v2_basis,measurement-basis robustness and scope,12,6.0,gaussian,RANDOM_LOCAL,0.0,128,2,U1,N_times_pairwise_purity,88.75236598196562,86.74072233487763,90.5485237272575,1.0
v2_basis,measurement-basis robustness and scope,12,6.0,gaussian,RANDOM_LOCAL,0.0,128,2,U1,deff_over_N,0.011284693901154457,0.011052203318285955,0.01156971715004243,1.0
v2_basis,measurement-basis robustness and scope,12,6.0,gaussian,X,0.0,128,1,generic_family_balanced,N_times_pairwise_purity,5.424286543817839,5.366897494651155,5.4753876365415906,1.0
v2_basis,measurement-basis robustness and scope,12,6.0,gaussian,X,0.0,128,1,generic_family_balanced,deff_over_N,0.19446394610204185,0.1926063666199271,0.19633917781576052,1.0
v2_basis,measurement-basis robustness and scope,12,6.0,gaussian,X,0.0,128,1,U1,N_times_pairwise_purity,91.25005480558201,89.3482285240798,93.11116186807207,1.0
v2_basis,measurement-basis robustness and scope,12,6.0,gaussian,X,0.0,128,1,U1,deff_over_N,0.010973435382965453,0.010750330929016233,0.011194618910369245,1.0
v2_basis,measurement-basis robustness and scope,12,6.0,gaussian,X,0.0,128,2,generic_family_balanced,N_times_pairwise_purity,5.424286543817839,5.367237497941144,5.475069034143081,1.0
v2_basis,measurement-basis robustness and scope,12,6.0,gaussian,X,0.0,128,2,generic_family_balanced,deff_over_N,0.19446394610204185,0.19261375999305727,0.196355726862867,1.0
v2_basis,measurement-basis robustness and scope,12,6.0,gaussian,X,0.0,128,2,U1,N_times_pairwise_purity,91.25005480558201,89.35334339376911,93.08655560844888,1.0
v2_basis,measurement-basis robustness and scope,12,6.0,gaussian,X,0.0,128,2,U1,deff_over_N,0.010973435382965453,0.010750036324609904,0.011198765889626264,1.0
v2_basis,measurement-basis robustness and scope,12,6.0,gaussian,Y,0.0,128,1,generic_family_balanced,N_times_pairwise_purity,5.425205839725836,5.370436752512554,5.474537892357112,1.0
v2_basis,measurement-basis robustness and scope,12,6.0,gaussian,Y,0.0,128,1,generic_family_balanced,deff_over_N,0.19468523455561076,0.19257805136840303,0.1968710906019007,1.0
v2_basis,measurement-basis robustness and scope,12,6.0,gaussian,Y,0.0,128,1,U1,N_times_pairwise_purity,91.25005480558201,89.42013046865787,93.09828931647536,1.0
