profile,family,n,depth_factor,instance,direction_sampler,measurement_basis,bitflip_rate,k,tangent_count_used,reference_tangent_count,metric,value,reference_value,relative_difference
v2_convergence,SU2-CNOT-line,12,6.0,1,gaussian,Z,0.0,1,256,256,pairwise_purity,0.001015990841354,0.001015990841354,0.0
v2_convergence,SU2-CNOT-line,12,6.0,1,gaussian,Z,0.0,1,256,256,Ffull_over_FQ_mean,0.4951377301077257,0.4951377301077257,0.0
v2_convergence,SU2-CNOT-line,12,6.0,1,gaussian,Z,0.0,2,32,256,enhancement,0.9627358353208374,1.002216753948905,-0.03939359272583114
v2_convergence,SU2-CNOT-line,12,6.0,1,gaussian,Z,0.0,2,32,256,actual_retention,0.0183378254346826,0.01908984293236,-0.03939359272582716
v2_convergence,SU2-CNOT-line,12,6.0,1,gaussian,Z,0.0,2,32,256,deff_pairwise,1004.0027384075172,984.2608410399374,0.02005758691641247
v2_convergence,SU2-CNOT-line,12,6.0,1,gaussian,Z,0.0,2,32,256,pairwise_purity,0.0009960132196313,0.001015990841354,-0.01966319075876321
v2_convergence,SU2-CNOT-line,12,6.0,1,gaussian,Z,0.0,2,32,256,Ffull_over_FQ_mean,0.4957143157393451,0.4951377301077257,0.0011644954455277325
v2_convergence,SU2-CNOT-line,12,6.0,1,gaussian,Z,0.0,2,64,256,enhancement,0.9916008228869344,1.002216753948905,-0.010592450206147616
v2_convergence,SU2-CNOT-line,12,6.0,1,gaussian,Z,0.0,2,64,256,actual_retention,0.0188876347216558,0.01908984293236,-0.010592450206147469
v2_convergence,SU2-CNOT-line,12,6.0,1,gaussian,Z,0.0,2,64,256,deff_pairwise,1013.5939732989984,984.2608410399374,0.029802193723432704
v2_convergence,SU2-CNOT-line,12,6.0,1,gaussian,Z,0.0,2,64,256,pairwise_purity,0.0009865883443892,0.001015990841354,-0.028939726391249393
v2_convergence,SU2-CNOT-line,12,6.0,1,gaussian,Z,0.0,2,64,256,Ffull_over_FQ_mean,0.4940159133297101,0.4951377301077257,-0.0022656661163178247
v2_convergence,SU2-CNOT-line,12,6.0,1,gaussian,Z,0.0,2,128,256,enhancement,1.0035950580118416,1.002216753948905,0.0013752554599648558
v2_convergence,SU2-CNOT-line,12,6.0,1,gaussian,Z,0.0,2,128,256,actual_retention,0.0191160963430827,0.01908984293236,0.001375255459970078
v2_convergence,SU2-CNOT-line,12,6.0,1,gaussian,Z,0.0,2,128,256,deff_pairwise,986.7390384549664,984.2608410399374,0.0025178258767366616
v2_convergence,SU2-CNOT-line,12,6.0,1,gaussian,Z,0.0,2,128,256,pairwise_purity,0.0010134391779672,0.001015990841354,-0.002511502351142544
v2_convergence,SU2-CNOT-line,12,6.0,1,gaussian,Z,0.0,2,128,256,Ffull_over_FQ_mean,0.4944513418520684,0.4951377301077257,-0.0013862572248492864
v2_convergence,SU2-CNOT-line,12,6.0,1,gaussian,Z,0.0,2,256,256,enhancement,1.002216753948905,1.002216753948905,0.0
v2_convergence,SU2-CNOT-line,12,6.0,1,gaussian,Z,0.0,2,256,256,actual_retention,0.01908984293236,0.01908984293236,0.0
v2_convergence,SU2-CNOT-line,12,6.0,1,gaussian,Z,0.0,2,256,256,deff_pairwise,984.2608410399374,984.2608410399374,0.0
v2_convergence,SU2-CNOT-line,12,6.0,1,gaussian,Z,0.0,2,256,256,pairwise_purity,0.001015990841354,0.001015990841354,0.0
v2_convergence,SU2-CNOT-line,12,6.0,1,gaussian,Z,0.0,2,256,256,Ffull_over_FQ_mean,0.4951377301077257,0.4951377301077257,0.0
v2_convergence,SU2-CNOT-line,12,6.0,2,gaussian,Z,0.0,1,32,256,enhancement,0.8980321577378483,0.9509188281815129,-0.05561638793586857
v2_convergence,SU2-CNOT-line,12,6.0,2,gaussian,Z,0.0,1,32,256,actual_retention,0.002631596066631,0.0027865753206784,-0.055616387935880265
v2_convergence,SU2-CNOT-line,12,6.0,2,gaussian,Z,0.0,1,32,256,deff_pairwise,976.262470643058,956.3145368533194,0.020859176579471207
v2_convergence,SU2-CNOT-line,12,6.0,2,gaussian,Z,0.0,1,32,256,pairwise_purity,0.0010243147002683,0.0010456810614742,-0.020432961820861177
v2_convergence,SU2-CNOT-line,12,6.0,2,gaussian,Z,0.0,1,32,256,Ffull_over_FQ_mean,0.4973927609923366,0.4945616857366064,0.005724412823273069
v2_convergence,SU2-CNOT-line,12,6.0,2,gaussian,Z,0.0,1,64,256,enhancement,1.004345670616642,0.9509188281815129,0.05618444061865918
v2_convergence,SU2-CNOT-line,12,6.0,2,gaussian,Z,0.0,1,64,256,actual_retention,0.0029431374963125,0.0027865753206784,0.05618444061866753
v2_convergence,SU2-CNOT-line,12,6.0,2,gaussian,Z,0.0,1,64,256,deff_pairwise,983.4083313862798,956.3145368533194,0.02833146782659025
v2_convergence,SU2-CNOT-line,12,6.0,2,gaussian,Z,0.0,1,64,256,pairwise_purity,0.0010168715965527,0.0010456810614742,-0.02755091010339662
v2_convergence,SU2-CNOT-line,12,6.0,2,gaussian,Z,0.0,1,64,256,Ffull_over_FQ_mean,0.4961128936221731,0.4945616857366064,0.0031365306498749206
v2_convergence,SU2-CNOT-line,12,6.0,2,gaussian,Z,0.0,1,128,256,enhancement,0.9901902850761858,0.9509188281815129,0.041298432348609186
v2_convergence,SU2-CNOT-line,12,6.0,2,gaussian,Z,0.0,1,128,256,actual_retention,0.0029016565130437,0.0027865753206784,0.041298432348594476
v2_convergence,SU2-CNOT-line,12,6.0,2,gaussian,Z,0.0,1,128,256,deff_pairwise,982.3671864365818,956.3145368533194,0.027242762270441607
v2_convergence,SU2-CNOT-line,12,6.0,2,gaussian,Z,0.0,1,128,256,pairwise_purity,0.0010179493104074,0.0010456810614742,-0.02652027667757866
v2_convergence,SU2-CNOT-line,12,6.0,2,gaussian,Z,0.0,1,128,256,Ffull_over_FQ_mean,0.4948623288403037,0.4945616857366064,0.0006078980890917191
v2_convergence,SU2-CNOT-line,12,6.0,2,gaussian,Z,0.0,1,256,256,enhancement,0.9509188281815129,0.9509188281815129,0.0
v2_convergence,SU2-CNOT-line,12,6.0,2,gaussian,Z,0.0,1,256,256,actual_retention,0.0027865753206784,0.0027865753206784,0.0
v2_convergence,SU2-CNOT-line,12,6.0,2,gaussian,Z,0.0,1,256,256,deff_pairwise,956.3145368533194,956.3145368533194,0.0
v2_convergence,SU2-CNOT-line,12,6.0,2,gaussian,Z,0.0,1,256,256,pairwise_purity,0.0010456810614742,0.0010456810614742,0.0
v2_convergence,SU2-CNOT-line,12,6.0,2,gaussian,Z,0.0,1,256,256,Ffull_over_FQ_mean,0.4945616857366064,0.4945616857366064,0.0
v2_convergence,SU2-CNOT-line,12,6.0,2,gaussian,Z,0.0,2,32,256,enhancement,0.9407811598183188,0.970939446933594,-0.031060935067084437
v2_convergence,SU2-CNOT-line,12,6.0,2,gaussian,Z,0.0,2,32,256,actual_retention,0.0179196411393965,0.018494084703497,-0.031060935067085516
v2_convergence,SU2-CNOT-line,12,6.0,2,gaussian,Z,0.0,2,32,256,deff_pairwise,976.262470643058,956.3145368533194,0.020859176579471207
v2_convergence,SU2-CNOT-line,12,6.0,2,gaussian,Z,0.0,2,32,256,pairwise_purity,0.0010243147002683,0.0010456810614742,-0.020432961820861177
v2_convergence,SU2-CNOT-line,12,6.0,2,gaussian,Z,0.0,2,32,256,Ffull_over_FQ_mean,0.4973927609923366,0.4945616857366064,0.005724412823273069
v2_convergence,SU2-CNOT-line,12,6.0,2,gaussian,Z,0.0,2,64,256,enhancement,0.9776632536429924,0.970939446933594,0.006925052567009663
v2_convergence,SU2-CNOT-line,12,6.0,2,gaussian,Z,0.0,2,64,256,actual_retention,0.0186221572122474,0.018494084703497,0.006925052567007138
v2_convergence,SU2-CNOT-line,12,6.0,2,gaussian,Z,0.0,2,64,256,deff_pairwise,983.4083313862798,956.3145368533194,0.02833146782659025
v2_convergence,SU2-CNOT-line,12,6.0,2,gaussian,Z,0.0,2,64,256,pairwise_purity,0.0010168715965527,0.0010456810614742,-0.02755091010339662
v2_convergence,SU2-CNOT-line,12,6.0,2,gaussian,Z,0.0,2,64,256,Ffull_over_FQ_mean,0.4961128936221731,0.4945616857366064,0.0031365306498749206
v2_convergence,SU2-CNOT-line,12,6.0,2,gaussian,Z,0.0,2,128,256,enhancement,0.982163280604566,0.970939446933594,0.01155976689011756
v2_convergence,SU2-CNOT-line,12,6.0,2,gaussian,Z,0.0,2,128,256,actual_retention,0.0187078720115155,0.018494084703497,0.011559766890116768
v2_convergence,SU2-CNOT-line,12,6.0,2,gaussian,Z,0.0,2,128,256,deff_pairwise,982.3671864365818,956.3145368533194,0.027242762270441607
v2_convergence,SU2-CNOT-line,12,6.0,2,gaussian,Z,0.0,2,128,256,pairwise_purity,0.0010179493104074,0.0010456810614742,-0.02652027667757866
v2_convergence,SU2-CNOT-line,12,6.0,2,gaussian,Z,0.0,2,128,256,Ffull_over_FQ_mean,0.4948623288403037,0.4945616857366064,0.0006078980890917191
v2_convergence,SU2-CNOT-line,12,6.0,2,gaussian,Z,0.0,2,256,256,enhancement,0.970939446933594,0.970939446933594,0.0
v2_convergence,SU2-CNOT-line,12,6.0,2,gaussian,Z,0.0,2,256,256,actual_retention,0.018494084703497,0.018494084703497,0.0
v2_convergence,SU2-CNOT-line,12,6.0,2,gaussian,Z,0.0,2,256,256,deff_pairwise,956.3145368533194,956.3145368533194,0.0
v2_convergence,SU2-CNOT-line,12,6.0,2,gaussian,Z,0.0,2,256,256,pairwise_purity,0.0010456810614742,0.0010456810614742,0.0
v2_convergence,SU2-CNOT-line,12,6.0,2,gaussian,Z,0.0,2,256,256,Ffull_over_FQ_mean,0.4945616857366064,0.4945616857366064,0.0
v2_convergence,SU2-CNOT-line,12,6.0,3,gaussian,Z,0.0,1,32,256,enhancement,0.9303065031617258,0.9494390747923646,-0.020151447458408963
v2_convergence,SU2-CNOT-line,12,6.0,3,gaussian,Z,0.0,1,32,256,actual_retention,0.002726172903038,0.0027822390470105,-0.020151447458385176
v2_convergence,SU2-CNOT-line,12,6.0,3,gaussian,Z,0.0,1,32,256,deff_pairwise,925.9559378951496,968.34611165101,-0.04377584961185623
v2_convergence,SU2-CNOT-line,12,6.0,3,gaussian,Z,0.0,1,32,256,pairwise_purity,0.0010799649951737,0.0010326886099589,0.045779903795667584
v2_convergence,SU2-CNOT-line,12,6.0,3,gaussian,Z,0.0,1,32,256,Ffull_over_FQ_mean,0.4932732825588702,0.496173805371484,-0.005845779807827939
v2_convergence,SU2-CNOT-line,12,6.0,3,gaussian,Z,0.0,1,64,256,enhancement,0.9329774181349858,0.9494390747923646,-0.01733829699496916
v2_convergence,SU2-CNOT-line,12,6.0,3,gaussian,Z,0.0,1,64,256,actual_retention,0.0027339997601025,0.0027822390470105,-0.017338296994944644
v2_convergence,SU2-CNOT-line,12,6.0,3,gaussian,Z,0.0,1,64,256,deff_pairwise,963.5440922400488,968.34611165101,-0.004958990750501219
v2_convergence,SU2-CNOT-line,12,6.0,3,gaussian,Z,0.0,1,64,256,pairwise_purity,0.0010378352252414,0.0010326886099589,0.004983704896972609
v2_convergence,SU2-CNOT-line,12,6.0,3,gaussian,Z,0.0,1,64,256,Ffull_over_FQ_mean,0.4952026811726003,0.496173805371484,-0.0019572258518496337
v2_convergence,SU2-CNOT-line,12,6.0,3,gaussian,Z,0.0,1,128,256,enhancement,0.9480079528994336,0.9494390747923646,-0.0015073340996039236
v2_convergence,SU2-CNOT-line,12,6.0,3,gaussian,Z,0.0,1,128,256,actual_retention,0.0027780452832217,0.0027822390470105,-0.0015073340996008841
v2_convergence,SU2-CNOT-line,12,6.0,3,gaussian,Z,0.0,1,128,256,deff_pairwise,962.1700794078472,968.34611165101,-0.006377918152253229
v2_convergence,SU2-CNOT-line,12,6.0,3,gaussian,Z,0.0,1,128,256,pairwise_purity,0.0010393172905724,0.0010326886099589,0.006418857097459316
v2_convergence,SU2-CNOT-line,12,6.0,3,gaussian,Z,0.0,1,128,256,Ffull_over_FQ_mean,0.4957728694731961,0.496173805371484,-0.000808055350660239
v2_convergence,SU2-CNOT-line,12,6.0,3,gaussian,Z,0.0,1,256,256,enhancement,0.9494390747923646,0.9494390747923646,0.0
v2_convergence,SU2-CNOT-line,12,6.0,3,gaussian,Z,0.0,1,256,256,actual_retention,0.0027822390470105,0.0027822390470105,0.0
v2_convergence,SU2-CNOT-line,12,6.0,3,gaussian,Z,0.0,1,256,256,deff_pairwise,968.34611165101,968.34611165101,0.0
v2_convergence,SU2-CNOT-line,12,6.0,3,gaussian,Z,0.0,1,256,256,pairwise_purity,0.0010326886099589,0.0010326886099589,0.0
v2_convergence,SU2-CNOT-line,12,6.0,3,gaussian,Z,0.0,1,256,256,Ffull_over_FQ_mean,0.496173805371484,0.496173805371484,0.0
v2_convergence,SU2-CNOT-line,12,6.0,3,gaussian,Z,0.0,2,32,256,enhancement,1.010380831316648,0.9688787576453608,0.04283515697273471
v2_convergence,SU2-CNOT-line,12,6.0,3,gaussian,Z,0.0,2,32,256,actual_retention,0.0192453491679361,0.0184548334789592,0.04283515697273497
v2_convergence,SU2-CNOT-line,12,6.0,3,gaussian,Z,0.0,2,32,256,deff_pairwise,925.9559378951496,968.34611165101,-0.04377584961185623
v2_convergence,SU2-CNOT-line,12,6.0,3,gaussian,Z,0.0,2,32,256,pairwise_purity,0.0010799649951737,0.0010326886099589,0.045779903795667584
v2_convergence,SU2-CNOT-line,12,6.0,3,gaussian,Z,0.0,2,32,256,Ffull_over_FQ_mean,0.4932732825588702,0.496173805371484,-0.005845779807827939
v2_convergence,SU2-CNOT-line,12,6.0,3,gaussian,Z,0.0,2,64,256,enhancement,0.9915306927942176,0.9688787576453608,0.023379535334129054
v2_convergence,SU2-CNOT-line,12,6.0,3,gaussian,Z,0.0,2,64,256,actual_retention,0.018886298910366,0.0184548334789592,0.023379535334129443
v2_convergence,SU2-CNOT-line,12,6.0,3,gaussian,Z,0.0,2,64,256,deff_pairwise,963.5440922400488,968.34611165101,-0.004958990750501219
v2_convergence,SU2-CNOT-line,12,6.0,3,gaussian,Z,0.0,2,64,256,pairwise_purity,0.0010378352252414,0.0010326886099589,0.004983704896972609
v2_convergence,SU2-CNOT-line,12,6.0,3,gaussian,Z,0.0,2,64,256,Ffull_over_FQ_mean,0.4952026811726003,0.496173805371484,-0.0019572258518496337
v2_convergence,SU2-CNOT-line,12,6.0,3,gaussian,Z,0.0,2,128,256,enhancement,0.9695388709197628,0.9688787576453608,0.0006813166964318821
v2_convergence,SU2-CNOT-line,12,6.0,3,gaussian,Z,0.0,2,128,256,actual_retention,0.0184674070651383,0.0184548334789592,0.0006813166964327041
v2_convergence,SU2-CNOT-line,12,6.0,3,gaussian,Z,0.0,2,128,256,deff_pairwise,962.1700794078472,968.34611165101,-0.006377918152253229
v2_convergence,SU2-CNOT-line,12,6.0,3,gaussian,Z,0.0,2,128,256,pairwise_purity,0.0010393172905724,0.0010326886099589,0.006418857097459316
v2_convergence,SU2-CNOT-line,12,6.0,3,gaussian,Z,0.0,2,128,256,Ffull_over_FQ_mean,0.4957728694731961,0.496173805371484,-0.000808055350660239
v2_convergence,SU2-CNOT-line,12,6.0,3,gaussian,Z,0.0,2,256,256,enhancement,0.9688787576453608,0.9688787576453608,0.0
v2_convergence,SU2-CNOT-line,12,6.0,3,gaussian,Z,0.0,2,256,256,actual_retention,0.0184548334789592,0.0184548334789592,0.0
v2_convergence,SU2-CNOT-line,12,6.0,3,gaussian,Z,0.0,2,256,256,deff_pairwise,968.34611165101,968.34611165101,0.0
v2_convergence,SU2-CNOT-line,12,6.0,3,gaussian,Z,0.0,2,256,256,pairwise_purity,0.0010326886099589,0.0010326886099589,0.0
v2_convergence,SU2-CNOT-line,12,6.0,3,gaussian,Z,0.0,2,256,256,Ffull_over_FQ_mean,0.496173805371484,0.496173805371484,0.0
v2_convergence,SU2-CNOT-line,12,6.0,4,gaussian,Z,0.0,1,32,256,enhancement,0.9184929282984658,1.0153957436288858,-0.09543354493894425
v2_convergence,SU2-CNOT-line,12,6.0,4,gaussian,Z,0.0,1,32,256,actual_retention,0.0026915543686401,0.0029755186626487,-0.09543354493896047
v2_convergence,SU2-CNOT-line,12,6.0,4,gaussian,Z,0.0,1,32,256,deff_pairwise,1105.8546484209012,994.5253771459924,0.11194211212024821
v2_convergence,SU2-CNOT-line,12,6.0,4,gaussian,Z,0.0,1,32,256,pairwise_purity,0.0009042779730843,0.0010055047593352,-0.10067260777346007
v2_convergence,SU2-CNOT-line,12,6.0,4,gaussian,Z,0.0,1,32,256,Ffull_over_FQ_mean,0.49451473164989,0.4954177067622533,-0.0018226540958024093
v2_convergence,SU2-CNOT-line,12,6.0,4,gaussian,Z,0.0,1,64,256,enhancement,1.0118238141416669,1.0153957436288858,-0.003517770789991075
v2_convergence,SU2-CNOT-line,12,6.0,4,gaussian,Z,0.0,1,64,256,actual_retention,0.0029650514700122,0.0029755186626487,-0.003517770789978061
v2_convergence,SU2-CNOT-line,12,6.0,4,gaussian,Z,0.0,1,64,256,deff_pairwise,1012.9297390708216,994.5253771459924,0.018505673507944628
v2_convergence,SU2-CNOT-line,12,6.0,4,gaussian,Z,0.0,1,64,256,pairwise_purity,0.0009872353051035,0.0010055047593352,-0.018169435860034167
v2_convergence,SU2-CNOT-line,12,6.0,4,gaussian,Z,0.0,1,64,256,Ffull_over_FQ_mean,0.4952230848754504,0.4954177067622533,-0.0003928440266594199
v2_convergence,SU2-CNOT-line,12,6.0,4,gaussian,Z,0.0,1,128,256,enhancement,0.9962294270458611,1.0153957436288858,-0.018875710976024876
v2_convergence,SU2-CNOT-line,12,6.0,4,gaussian,Z,0.0,1,128,256,actual_retention,0.0029193536323688,0.0029755186626487,-0.018875710976016518
v2_convergence,SU2-CNOT-line,12,6.0,4,gaussian,Z,0.0,1,128,256,deff_pairwise,1015.486058758816,994.5253771459924,0.0210760651206054
v2_convergence,SU2-CNOT-line,12,6.0,4,gaussian,Z,0.0,1,128,256,pairwise_purity,0.0009847501020567,0.0010055047593352,-0.02064103335743733
v2_convergence,SU2-CNOT-line,12,6.0,4,gaussian,Z,0.0,1,128,256,Ffull_over_FQ_mean,0.4951290986273542,0.4954177067622533,-0.000582555146817876
v2_convergence,SU2-CNOT-line,12,6.0,4,gaussian,Z,0.0,1,256,256,enhancement,1.0153957436288858,1.0153957436288858,0.0
v2_convergence,SU2-CNOT-line,12,6.0,4,gaussian,Z,0.0,1,256,256,actual_retention,0.0029755186626487,0.0029755186626487,0.0
v2_convergence,SU2-CNOT-line,12,6.0,4,gaussian,Z,0.0,1,256,256,deff_pairwise,994.5253771459924,994.5253771459924,0.0
v2_convergence,SU2-CNOT-line,12,6.0,4,gaussian,Z,0.0,1,256,256,pairwise_purity,0.0010055047593352,0.0010055047593352,0.0
v2_convergence,SU2-CNOT-line,12,6.0,4,gaussian,Z,0.0,1,256,256,Ffull_over_FQ_mean,0.4954177067622533,0.4954177067622533,0.0
v2_convergence,SU2-CNOT-line,12,6.0,4,gaussian,Z,0.0,2,32,256,enhancement,0.9736195488468417,0.9800521161438308,-0.006563495135645544
v2_convergence,SU2-CNOT-line,12,6.0,4,gaussian,Z,0.0,2,32,256,actual_retention,0.0185451342637493,0.0186676593551205,-0.006563495135644242
v2_convergence,SU2-CNOT-line,12,6.0,4,gaussian,Z,0.0,2,32,256,deff_pairwise,1105.8546484209012,994.5253771459924,0.11194211212024821
v2_convergence,SU2-CNOT-line,12,6.0,4,gaussian,Z,0.0,2,32,256,pairwise_purity,0.0009042779730843,0.0010055047593352,-0.10067260777346007
v2_convergence,SU2-CNOT-line,12,6.0,4,gaussian,Z,0.0,2,32,256,Ffull_over_FQ_mean,0.49451473164989,0.4954177067622533,-0.0018226540958024093
v2_convergence,SU2-CNOT-line,12,6.0,4,gaussian,Z,0.0,2,64,256,enhancement,0.9986942951805096,0.9800521161438308,0.019021620105295355
v2_convergence,SU2-CNOT-line,12,6.0,4,gaussian,Z,0.0,2,64,256,actual_retention,0.0190227484796287,0.0186676593551205,0.019021620105297326
v2_convergence,SU2-CNOT-line,12,6.0,4,gaussian,Z,0.0,2,64,256,deff_pairwise,1012.9297390708216,994.5253771459924,0.018505673507944628
v2_convergence,SU2-CNOT-line,12,6.0,4,gaussian,Z,0.0,2,64,256,pairwise_purity,0.0009872353051035,0.0010055047593352,-0.018169435860034167
v2_convergence,SU2-CNOT-line,12,6.0,4,gaussian,Z,0.0,2,64,256,Ffull_over_FQ_mean,0.4952230848754504,0.4954177067622533,-0.0003928440266594199
v2_convergence,SU2-CNOT-line,12,6.0,4,gaussian,Z,0.0,2,128,256,enhancement,0.9943831466456772,0.9800521161438308,0.014622722879507733
v2_convergence,SU2-CNOT-line,12,6.0,4,gaussian,Z,0.0,2,128,256,actual_retention,0.0189406313646795,0.0186676593551205,0.014622722879509104
v2_convergence,SU2-CNOT-line,12,6.0,4,gaussian,Z,0.0,2,128,256,deff_pairwise,1015.486058758816,994.5253771459924,0.0210760651206054
v2_convergence,SU2-CNOT-line,12,6.0,4,gaussian,Z,0.0,2,128,256,pairwise_purity,0.0009847501020567,0.0010055047593352,-0.02064103335743733
v2_convergence,SU2-CNOT-line,12,6.0,4,gaussian,Z,0.0,2,128,256,Ffull_over_FQ_mean,0.4951290986273542,0.4954177067622533,-0.000582555146817876
v2_convergence,SU2-CNOT-line,12,6.0,4,gaussian,Z,0.0,2,256,256,enhancement,0.9800521161438308,0.9800521161438308,0.0
v2_convergence,SU2-CNOT-line,12,6.0,4,gaussian,Z,0.0,2,256,256,actual_retention,0.0186676593551205,0.0186676593551205,0.0
v2_convergence,SU2-CNOT-line,12,6.0,4,gaussian,Z,0.0,2,256,256,deff_pairwise,994.5253771459924,994.5253771459924,0.0
v2_convergence,SU2-CNOT-line,12,6.0,4,gaussian,Z,0.0,2,256,256,pairwise_purity,0.0010055047593352,0.0010055047593352,0.0
v2_convergence,SU2-CNOT-line,12,6.0,4,gaussian,Z,0.0,2,256,256,Ffull_over_FQ_mean,0.4954177067622533,0.4954177067622533,0.0
v2_convergence,SU2-CNOT-line,12,6.0,5,gaussian,Z,0.0,1,32,256,enhancement,1.0194431341754018,1.014671586233492,0.00470255401515865
v2_convergence,SU2-CNOT-line,12,6.0,5,gaussian,Z,0.0,1,32,256,actual_retention,0.0029873791477667,0.0029733965896952,0.004702554015148525
v2_convergence,SU2-CNOT-line,12,6.0,5,gaussian,Z,0.0,1,32,256,deff_pairwise,966.613128003382,982.1044000174252,-0.015773549139753665
v2_convergence,SU2-CNOT-line,12,6.0,5,gaussian,Z,0.0,1,32,256,pairwise_purity,0.0010345400564397,0.0010182216880224,0.01602634142373611
v2_convergence,SU2-CNOT-line,12,6.0,5,gaussian,Z,0.0,1,32,256,Ffull_over_FQ_mean,0.4950902067596505,0.4946819052391944,0.0008253819598649766
v2_convergence,SU2-CNOT-line,12,6.0,5,gaussian,Z,0.0,1,64,256,enhancement,1.0262940621846002,1.014671586233492,0.01145442141949719
v2_convergence,SU2-CNOT-line,12,6.0,5,gaussian,Z,0.0,1,64,256,actual_retention,0.0030074551272808,0.0029733965896952,0.011454421419475523
v2_convergence,SU2-CNOT-line,12,6.0,5,gaussian,Z,0.0,1,64,256,deff_pairwise,965.1150271977924,982.1044000174252,-0.017298947870848888
v2_convergence,SU2-CNOT-line,12,6.0,5,gaussian,Z,0.0,1,64,256,pairwise_purity,0.0010361459223192,0.0010182216880224,0.017603469369831017
v2_convergence,SU2-CNOT-line,12,6.0,5,gaussian,Z,0.0,1,64,256,Ffull_over_FQ_mean,0.4950242968110287,0.4946819052391944,0.000692144928302446
v2_convergence,SU2-CNOT-line,12,6.0,5,gaussian,Z,0.0,1,128,256,enhancement,1.0731500313539926,1.014671586233492,0.0576328793610701
v2_convergence,SU2-CNOT-line,12,6.0,5,gaussian,Z,0.0,1,128,256,actual_retention,0.0031447619966417,0.0029733965896952,0.05763287936106316
v2_convergence,SU2-CNOT-line,12,6.0,5,gaussian,Z,0.0,1,128,256,deff_pairwise,998.736989566671,982.1044000174252,0.016935663407017347
v2_convergence,SU2-CNOT-line,12,6.0,5,gaussian,Z,0.0,1,128,256,pairwise_purity,0.0010012646076459,0.0010182216880224,-0.016653623249210412
v2_convergence,SU2-CNOT-line,12,6.0,5,gaussian,Z,0.0,1,128,256,Ffull_over_FQ_mean,0.4949596628150312,0.4946819052391944,0.0005614872363331183
v2_convergence,SU2-CNOT-line,12,6.0,5,gaussian,Z,0.0,1,256,256,enhancement,1.014671586233492,1.014671586233492,0.0
v2_convergence,SU2-CNOT-line,12,6.0,5,gaussian,Z,0.0,1,256,256,actual_retention,0.0029733965896952,0.0029733965896952,0.0
v2_convergence,SU2-CNOT-line,12,6.0,5,gaussian,Z,0.0,1,256,256,deff_pairwise,982.1044000174252,982.1044000174252,0.0
v2_convergence,SU2-CNOT-line,12,6.0,5,gaussian,Z,0.0,1,256,256,pairwise_purity,0.0010182216880224,0.0010182216880224,0.0
v2_convergence,SU2-CNOT-line,12,6.0,5,gaussian,Z,0.0,1,256,256,Ffull_over_FQ_mean,0.4946819052391944,0.4946819052391944,0.0
v2_convergence,SU2-CNOT-line,12,6.0,5,gaussian,Z,0.0,2,32,256,enhancement,0.9869107785856424,1.0007831748288876,-0.013861540233844451
v2_convergence,SU2-CNOT-line,12,6.0,5,gaussian,Z,0.0,2,32,256,actual_retention,0.0187983005444884,0.0190625366634073,-0.013861540233841556
v2_convergence,SU2-CNOT-line,12,6.0,5,gaussian,Z,0.0,2,32,256,deff_pairwise,966.613128003382,982.1044000174252,-0.015773549139753665
v2_convergence,SU2-CNOT-line,12,6.0,5,gaussian,Z,0.0,2,32,256,pairwise_purity,0.0010345400564397,0.0010182216880224,0.01602634142373611
v2_convergence,SU2-CNOT-line,12,6.0,5,gaussian,Z,0.0,2,32,256,Ffull_over_FQ_mean,0.4950902067596505,0.4946819052391944,0.0008253819598649766
v2_convergence,SU2-CNOT-line,12,6.0,5,gaussian,Z,0.0,2,64,256,enhancement,0.9955962168937288,1.0007831748288876,-0.005182898819262858
v2_convergence,SU2-CNOT-line,12,6.0,5,gaussian,Z,0.0,2,64,256,actual_retention,0.0189637374646424,0.0190625366634073,-0.005182898819261381
v2_convergence,SU2-CNOT-line,12,6.0,5,gaussian,Z,0.0,2,64,256,deff_pairwise,965.1150271977924,982.1044000174252,-0.017298947870848888
v2_convergence,SU2-CNOT-line,12,6.0,5,gaussian,Z,0.0,2,64,256,pairwise_purity,0.0010361459223192,0.0010182216880224,0.017603469369831017
v2_convergence,SU2-CNOT-line,12,6.0,5,gaussian,Z,0.0,2,64,256,Ffull_over_FQ_mean,0.4950242968110287,0.4946819052391944,0.000692144928302446
v2_convergence,SU2-CNOT-line,12,6.0,5,gaussian,Z,0.0,2,128,256,enhancement,1.0009121243916987,1.0007831748288876,0.00012884865179035756
v2_convergence,SU2-CNOT-line,12,6.0,5,gaussian,Z,0.0,2,128,256,actual_retention,0.0190649928455561,0.0190625366634073,0.00012884865179122826
v2_convergence,SU2-CNOT-line,12,6.0,5,gaussian,Z,0.0,2,128,256,deff_pairwise,998.736989566671,982.1044000174252,0.016935663407017347
v2_convergence,SU2-CNOT-line,12,6.0,5,gaussian,Z,0.0,2,128,256,pairwise_purity,0.0010012646076459,0.0010182216880224,-0.016653623249210412
v2_convergence,SU2-CNOT-line,12,6.0,5,gaussian,Z,0.0,2,128,256,Ffull_over_FQ_mean,0.4949596628150312,0.4946819052391944,0.0005614872363331183
v2_convergence,SU2-CNOT-line,12,6.0,5,gaussian,Z,0.0,2,256,256,enhancement,1.0007831748288876,1.0007831748288876,0.0
v2_convergence,SU2-CNOT-line,12,6.0,5,gaussian,Z,0.0,2,256,256,actual_retention,0.0190625366634073,0.0190625366634073,0.0
