profile,analysis_role,family,n,depth_factor,direction_sampler,measurement_basis,bitflip_rate,tangent_count_used,k,metric,mean,ci95_low,ci95_high,circuits,relative_ci95_halfwidth,jackknife_max_shift,passes_min_circuits,passes_precision_flag,inference_ready
v2_primary,primary family-robust finite-size inference,RY-RZ-CZ-line,8,6.0,gaussian,Z,0.0,128,1,sample_covariance_purity,0.01688903154502743,0.016704922626139374,0.017076057328694813,16,0.01098744772801112,5.077368702817095e-05,True,True,True
v2_primary,primary family-robust finite-size inference,RY-RZ-CZ-line,8,6.0,gaussian,Z,0.0,128,1,trC3_u_stat,0.00012441423744806877,0.00011731781515751015,0.00013172819773632374,16,0.057912916055240744,2.152629546722074e-06,True,True,True
v2_primary,primary family-robust finite-size inference,RY-RZ-CZ-line,8,6.0,gaussian,Z,0.0,128,1,Ffull_over_FQ_mean,0.4808556052461595,0.47839066665238517,0.4834923376867301,16,0.0053047848238488345,0.0006892387837198477,True,True,True
v2_primary,primary family-robust finite-size inference,RY-RZ-CZ-line,8,6.0,gaussian,Z,0.0,128,1,haar_alignment_z,-1.7951070872573305,-2.2998397035572062,-1.2940805581604873,16,0.2801390380930913,0.14196274604889814,True,False,False
v2_primary,primary family-robust finite-size inference,RY-RZ-CZ-line,8,6.0,gaussian,Z,0.0,128,1,physical_minus_rank_baseline,-0.0031352220903722687,-0.004001171234396446,-0.002279971031696143,16,0.274494143171837,0.0002486656871285046,True,False,False
v2_primary,primary family-robust finite-size inference,RY-RZ-CZ-line,8,6.0,gaussian,Z,0.0,128,2,enhancement,0.9511498209677525,0.9393358336265984,0.9637362595213599,16,0.012826804650993411,0.0030688862220177304,True,True,True
v2_primary,primary family-robust finite-size inference,RY-RZ-CZ-line,8,6.0,gaussian,Z,0.0,128,2,actual_retention,0.13427997472485914,0.1325862325848094,0.13603367000849337,16,0.01283675183417261,0.0004332545254613074,True,True,True
v2_primary,primary family-robust finite-size inference,RY-RZ-CZ-line,8,6.0,gaussian,Z,0.0,128,2,deff_pairwise,109.50517287869945,107.26094666918453,111.71889647727447,16,0.02035497360945713,0.5769342841166463,True,True,True
v2_primary,primary family-robust finite-size inference,RY-RZ-CZ-line,8,6.0,gaussian,Z,0.0,128,2,pairwise_purity,0.009148000297350493,0.008956931245892655,0.009335386393180675,16,0.02068512980905952,5.117347983942151e-05,True,True,True
v2_primary,primary family-robust finite-size inference,RY-RZ-CZ-line,8,6.0,gaussian,Z,0.0,128,2,sample_covariance_purity,0.01688903154502743,0.016708979772054135,0.017077856406346365,16,0.010920597587516416,5.077368702817095e-05,True,True,True
v2_primary,primary family-robust finite-size inference,RY-RZ-CZ-line,8,6.0,gaussian,Z,0.0,128,2,trC3_u_stat,0.00012441423744806877,0.00011744868052150062,0.0001316595820178511,16,0.0571112349673091,2.152629546722074e-06,True,True,True
v2_primary,primary family-robust finite-size inference,RY-RZ-CZ-line,8,6.0,gaussian,Z,0.0,128,2,Ffull_over_FQ_mean,0.4808556052461595,0.4783435610817315,0.48341112159103966,16,0.005269316250055974,0.0006892387837198477,True,True,True
v2_primary,primary family-robust finite-size inference,RY-RZ-CZ-line,8,6.0,gaussian,Z,0.0,128,2,haar_alignment_z,-1.9746061483544333,-2.457430758180066,-1.459799966378686,16,0.25261513356290566,0.1242887575738516,True,False,False
v2_primary,primary family-robust finite-size inference,RY-RZ-CZ-line,8,6.0,gaussian,Z,0.0,128,2,physical_minus_rank_baseline,-0.006896495863376057,-0.008602495840833854,-0.0050957895991642745,16,0.25423826180277975,0.0004332545254613308,True,False,False
v2_primary,primary family-robust finite-size inference,RY-RZ-CZ-line,10,6.0,gaussian,Z,0.0,128,1,enhancement,0.8911600216006037,0.8607663352526693,0.919133020930001,16,0.03274758980575671,0.009598206447319124,True,True,True
