profile,circuit_id,family,n,depth,instance,score_dimension,one_body_rank,walsh_order,cumulative_rank,incremental_rank,aligned_eval_retention,cumulative_tangent_retention,incremental_tangent_retention,cumulative_aligned_subspace_overlap,incremental_aligned_subspace_overlap,worst_aligned_principal_cos2
u1-alignment-mechanism-v1,SU2-HaarU4-brickwork|n8|d48|i10,SU2-HaarU4-brickwork,8,48,10,255,8,2,36,28,0.0817307488483017,0.1350202178105262,0.1058173349575693,0.1321555188998852,0.1033568426159842,0.0543624106210617
u1-alignment-mechanism-v1,SU2-HaarU4-brickwork|n8|d48|i11,SU2-HaarU4-brickwork,8,48,11,255,8,1,8,8,0.08923620202946,0.0295016753200382,0.0295016753200382,0.0263531923419671,0.0263531923419671,7.570792844367485e-05
u1-alignment-mechanism-v1,SU2-HaarU4-brickwork|n8|d48|i11,SU2-HaarU4-brickwork,8,48,11,255,8,2,36,28,0.08923620202946,0.1400062198168477,0.1105045444968094,0.1462772854815335,0.1199240931395663,0.0601178122415982
u1-alignment-mechanism-v1,SU2-HaarU4-brickwork|n8|d48|i12,SU2-HaarU4-brickwork,8,48,12,255,8,1,8,8,0.0854536925673696,0.0304613072835889,0.0304613072835889,0.02728868997627,0.02728868997627,4.0584441269932666e-06
u1-alignment-mechanism-v1,SU2-HaarU4-brickwork|n8|d48|i12,SU2-HaarU4-brickwork,8,48,12,255,8,2,36,28,0.0854536925673696,0.139824082014931,0.1093627747313421,0.1324368263743861,0.1051481363981161,0.0393794249861022
u1-alignment-mechanism-v1,SU2-HaarU4-brickwork|n8|d48|i13,SU2-HaarU4-brickwork,8,48,13,255,8,1,8,8,0.090180667331445,0.0268656367795697,0.0268656367795697,0.0280714867034517,0.0280714867034517,0.0009501812194042
u1-alignment-mechanism-v1,SU2-HaarU4-brickwork|n8|d48|i13,SU2-HaarU4-brickwork,8,48,13,255,8,2,36,28,0.090180667331445,0.1296573524030174,0.1027917156234476,0.1255317363463679,0.0974602496429162,0.0526760289084165
u1-alignment-mechanism-v1,SU2-HaarU4-brickwork|n8|d48|i14,SU2-HaarU4-brickwork,8,48,14,255,8,1,8,8,0.0882575803859098,0.0292042347665951,0.0292042347665951,0.03511275920127,0.03511275920127,0.0001658982392566
u1-alignment-mechanism-v1,SU2-HaarU4-brickwork|n8|d48|i14,SU2-HaarU4-brickwork,8,48,14,255,8,2,36,28,0.0882575803859098,0.1335685330011501,0.104364298234555,0.1305488354655183,0.0954360762642482,0.0507718006994289
u1-alignment-mechanism-v1,SU2-HaarU4-brickwork|n8|d48|i15,SU2-HaarU4-brickwork,8,48,15,255,8,1,8,8,0.08383742133444,0.0304870609986954,0.0304870609986954,0.0250565667033832,0.0250565667033832,0.0002773324904759
u1-alignment-mechanism-v1,SU2-HaarU4-brickwork|n8|d48|i15,SU2-HaarU4-brickwork,8,48,15,255,8,2,36,28,0.08383742133444,0.1402112364684343,0.1097241754697389,0.1456672519724605,0.1206106852690773,0.032932214025571
u1-alignment-mechanism-v1,SU2-HaarU4-brickwork|n10|d60|i0,SU2-HaarU4-brickwork,10,60,0,1023,10,1,10,10,0.0435893876331601,0.0099140683182653,0.0099140683182653,0.0085794805817501,0.0085794805817501,1.7744691843057285e-05
u1-alignment-mechanism-v1,SU2-HaarU4-brickwork|n10|d60|i0,SU2-HaarU4-brickwork,10,60,0,1023,10,2,55,45,0.0435893876331601,0.0526491063952797,0.0427350380770143,0.048648980121495,0.0400694995397448,0.0184447380289989
u1-alignment-mechanism-v1,SU2-HaarU4-brickwork|n10|d60|i1,SU2-HaarU4-brickwork,10,60,1,1023,10,1,10,10,0.0442048906261951,0.0086944949370237,0.0086944949370237,0.0087758682301962,0.0087758682301962,6.642026048348066e-05
u1-alignment-mechanism-v1,SU2-HaarU4-brickwork|n10|d60|i1,SU2-HaarU4-brickwork,10,60,1,1023,10,2,55,45,0.0442048906261951,0.0504244739331159,0.0417299789960921,0.0497883799200669,0.0410125116898706,0.0215370598016765
u1-alignment-mechanism-v1,SU2-HaarU4-brickwork|n10|d60|i2,SU2-HaarU4-brickwork,10,60,2,1023,10,1,10,10,0.0434646294357922,0.0090917027129363,0.0090917027129363,0.0074439861242037,0.0074439861242037,1.4740628759340355e-05
u1-alignment-mechanism-v1,SU2-HaarU4-brickwork|n10|d60|i2,SU2-HaarU4-brickwork,10,60,2,1023,10,2,55,45,0.0434646294357922,0.0512165601148511,0.0421248574019148,0.0508564646421095,0.0434124785179057,0.0175569864369894
u1-alignment-mechanism-v1,SU2-HaarU4-brickwork|n10|d60|i3,SU2-HaarU4-brickwork,10,60,3,1023,10,1,10,10,0.0427011125117157,0.0092140376672711,0.0092140376672711,0.0089341703113749,0.0089341703113749,2.5027145577629388e-05
u1-alignment-mechanism-v1,SU2-HaarU4-brickwork|n10|d60|i3,SU2-HaarU4-brickwork,10,60,3,1023,10,2,55,45,0.0427011125117157,0.0519929808447616,0.0427789431774905,0.0489339730144995,0.0399998027031245,0.0155424514502808
u1-alignment-mechanism-v1,SU2-HaarU4-brickwork|n10|d60|i4,SU2-HaarU4-brickwork,10,60,4,1023,10,1,10,10,0.0450333794154784,0.0089151594322232,0.0089151594322232,0.0084974046865111,0.0084974046865111,5.1818422210979616e-05
u1-alignment-mechanism-v1,SU2-HaarU4-brickwork|n10|d60|i4,SU2-HaarU4-brickwork,10,60,4,1023,10,2,55,45,0.0450333794154784,0.0527001450442855,0.0437849856120623,0.0485215518549603,0.0400241471684491,0.0225262804487806
u1-alignment-mechanism-v1,SU2-HaarU4-brickwork|n10|d60|i5,SU2-HaarU4-brickwork,10,60,5,1023,10,1,10,10,0.0464352603343723,0.0089601335845397,0.0089601335845397,0.007732531295997,0.007732531295997,8.380582317247981e-05
u1-alignment-mechanism-v1,SU2-HaarU4-brickwork|n10|d60|i5,SU2-HaarU4-brickwork,10,60,5,1023,10,2,55,45,0.0464352603343723,0.052000756932924,0.0430406233483842,0.0524444391816407,0.0447119078856436,0.0201053166509947
u1-alignment-mechanism-v1,SU2-HaarU4-brickwork|n10|d60|i6,SU2-HaarU4-brickwork,10,60,6,1023,10,1,10,10,0.0422453886776248,0.0093913007392656,0.0093913007392656,0.0077051665782541,0.0077051665782541,3.752021753944723e-05
u1-alignment-mechanism-v1,SU2-HaarU4-brickwork|n10|d60|i6,SU2-HaarU4-brickwork,10,60,6,1023,10,2,55,45,0.0422453886776248,0.052472042957953,0.0430807422186874,0.0516260050372834,0.0439208384590293,0.0257056227865517
u1-alignment-mechanism-v1,SU2-HaarU4-brickwork|n10|d60|i7,SU2-HaarU4-brickwork,10,60,7,1023,10,1,10,10,0.0435618249524551,0.0088882747067433,0.0088882747067433,0.0096626507562964,0.0096626507562964,6.273398912343177e-05
u1-alignment-mechanism-v1,SU2-HaarU4-brickwork|n10|d60|i7,SU2-HaarU4-brickwork,10,60,7,1023,10,2,55,45,0.0435618249524551,0.0512047113934345,0.0423164366866911,0.0539903426727282,0.0443276919164317,0.02587755993636
u1-alignment-mechanism-v1,SU2-HaarU4-brickwork|n10|d60|i8,SU2-HaarU4-brickwork,10,60,8,1023,10,1,10,10,0.0419648420535626,0.0099024354854567,0.0099024354854567,0.0109132706821085,0.0109132706821085,0.0001169713978846
u1-alignment-mechanism-v1,SU2-HaarU4-brickwork|n10|d60|i8,SU2-HaarU4-brickwork,10,60,8,1023,10,2,55,45,0.0419648420535626,0.0533050755497001,0.0434026400642433,0.0535629272980687,0.0426496566159602,0.0192195964367971
u1-alignment-mechanism-v1,SU2-HaarU4-brickwork|n10|d60|i9,SU2-HaarU4-brickwork,10,60,9,1023,10,1,10,10,0.0437705976395772,0.0090146898587135,0.0090146898587135,0.0103885473289848,0.0103885473289848,5.765305201697457e-07
u1-alignment-mechanism-v1,SU2-HaarU4-brickwork|n10|d60|i9,SU2-HaarU4-brickwork,10,60,9,1023,10,2,55,45,0.0437705976395772,0.0518773719984359,0.0428626821397223,0.0529631717308572,0.0425746244018724,0.0186296533506198
u1-alignment-mechanism-v1,SU2-HaarU4-brickwork|n10|d60|i10,SU2-HaarU4-brickwork,10,60,10,1023,10,1,10,10,0.0446322330292274,0.0091818620760977,0.0091818620760977,0.008604343933936,0.008604343933936,5.716192698685145e-05
u1-alignment-mechanism-v1,SU2-HaarU4-brickwork|n10|d60|i10,SU2-HaarU4-brickwork,10,60,10,1023,10,2,55,45,0.0446322330292274,0.0510221672865371,0.0418403052104394,0.0506295636087651,0.0420252196748291,0.0206869057550594
u1-alignment-mechanism-v1,SU2-HaarU4-brickwork|n10|d60|i11,SU2-HaarU4-brickwork,10,60,11,1023,10,1,10,10,0.0411195379739269,0.00976961172224,0.00976961172224,0.0098100508518256,0.0098100508518256,2.5907467787438096e-05
u1-alignment-mechanism-v1,SU2-HaarU4-brickwork|n10|d60|i11,SU2-HaarU4-brickwork,10,60,11,1023,10,2,55,45,0.0411195379739269,0.053004444482684,0.0432348327604439,0.0520789318436841,0.0422688809918585,0.0250929642921145
u1-alignment-mechanism-v1,SU2-HaarU4-brickwork|n10|d60|i12,SU2-HaarU4-brickwork,10,60,12,1023,10,1,10,10,0.0403501625282116,0.0093289653950924,0.0093289653950924,0.0100439205750868,0.0100439205750868,4.830728326168058e-05
u1-alignment-mechanism-v1,SU2-HaarU4-brickwork|n10|d60|i12,SU2-HaarU4-brickwork,10,60,12,1023,10,2,55,45,0.0403501625282116,0.0514147932144941,0.0420858278194017,0.0494758856765013,0.0394319651014144,0.0143212469434448
u1-alignment-mechanism-v1,SU2-HaarU4-brickwork|n10|d60|i13,SU2-HaarU4-brickwork,10,60,13,1023,10,1,10,10,0.0440213852161354,0.0097288511244345,0.0097288511244345,0.0114611884956729,0.0114611884956729,4.003548738680194e-05
u1-alignment-mechanism-v1,SU2-HaarU4-brickwork|n10|d60|i13,SU2-HaarU4-brickwork,10,60,13,1023,10,2,55,45,0.0440213852161354,0.0511688309901498,0.0414399798657152,0.0521203980750958,0.0406592095794229,0.0199980620627743
u1-alignment-mechanism-v1,SU2-HaarU4-brickwork|n10|d60|i14,SU2-HaarU4-brickwork,10,60,14,1023,10,1,10,10,0.0403812582798478,0.0094919632263065,0.0094919632263065,0.0078079631411183,0.0078079631411183,0.0001180751455401
u1-alignment-mechanism-v1,SU2-HaarU4-brickwork|n10|d60|i14,SU2-HaarU4-brickwork,10,60,14,1023,10,2,55,45,0.0403812582798478,0.0529814901217269,0.0434895268954204,0.0472821530292395,0.0394741898881211,0.0168933215332767
u1-alignment-mechanism-v1,SU2-HaarU4-brickwork|n10|d60|i15,SU2-HaarU4-brickwork,10,60,15,1023,10,1,10,10,0.0400136011694128,0.0095893677871309,0.0095893677871309,0.0100088898444199,0.0100088898444199,3.1604449504149e-05
u1-alignment-mechanism-v1,SU2-HaarU4-brickwork|n10|d60|i15,SU2-HaarU4-brickwork,10,60,15,1023,10,2,55,45,0.0400136011694128,0.0508910201672375,0.0413016523801066,0.0506252389501861,0.0406163491057661,0.0222591942850536
u1-alignment-mechanism-v1,SU2-HaarU4-brickwork|n12|d72|i0,SU2-HaarU4-brickwork,12,72,0,4095,12,1,12,12,0.0266135194003348,0.0027846075928656,0.0027846075928656,0.0024941222581703,0.0024941222581703,6.387263151524591e-06
u1-alignment-mechanism-v1,SU2-HaarU4-brickwork|n12|d72|i0,SU2-HaarU4-brickwork,12,72,0,4095,12,2,78,66,0.0266135194003348,0.0181838301655816,0.0153992225727159,0.0183037996979287,0.0158096774397583,0.0072606785766735
u1-alignment-mechanism-v1,SU2-HaarU4-brickwork|n12|d72|i1,SU2-HaarU4-brickwork,12,72,1,4095,12,1,12,12,0.0255324040432102,0.0027075004243041,0.0027075004243041,0.002883150579356,0.002883150579356,2.4750068837936323e-05
