profile,analysis_role,n,depth_factor,direction_sampler,measurement_basis,bitflip_rate,tangent_count_used,k,metric,contrast,difference,ci95_low,ci95_high,ci_excludes_zero,direction_if_excludes_zero
v2_spectrum,dedicated spectrum and optimal-compression study,12,6.0,gaussian,Z,0.0,512,1,actual_retention,U1 minus equal-weight generic-family mean,0.2921097832612038,0.2872254377219073,0.2958837126773193,True,positive
v2_spectrum,dedicated spectrum and optimal-compression study,12,6.0,gaussian,Z,0.0,512,1,deff_pairwise,U1 minus equal-weight generic-family mean,-758.9669537628662,-763.577253361089,-754.2932827245047,True,negative
v2_spectrum,dedicated spectrum and optimal-compression study,12,6.0,gaussian,Z,0.0,512,1,pairwise_purity,U1 minus equal-weight generic-family mean,0.0241050243431816,0.023872211133231545,0.02436253583366602,True,positive
v2_spectrum,dedicated spectrum and optimal-compression study,12,6.0,gaussian,Z,0.0,512,1,Ffull_over_FQ_mean,U1 minus equal-weight generic-family mean,-0.02144238891186928,-0.02553814729979995,-0.01669971075107056,True,negative
v2_spectrum,dedicated spectrum and optimal-compression study,12,6.0,gaussian,Z,0.0,512,1,physical_minus_rank_baseline,U1 minus equal-weight generic-family mean,0.28312252638662283,0.2782173284405762,0.2868555513737727,True,positive
v2_spectrum,dedicated spectrum and optimal-compression study,12,6.0,gaussian,Z,0.0,512,2,enhancement,U1 minus equal-weight generic-family mean,6.831437509455701,6.7385979826262385,6.926605833850222,True,positive
v2_spectrum,dedicated spectrum and optimal-compression study,12,6.0,gaussian,Z,0.0,512,2,actual_retention,U1 minus equal-weight generic-family mean,0.5309348986678464,0.5244813935257457,0.5376097313027788,True,positive
v2_spectrum,dedicated spectrum and optimal-compression study,12,6.0,gaussian,Z,0.0,512,2,deff_pairwise,U1 minus equal-weight generic-family mean,-758.9669537628662,-763.4621124357737,-754.2085417888184,True,negative
v2_spectrum,dedicated spectrum and optimal-compression study,12,6.0,gaussian,Z,0.0,512,2,pairwise_purity,U1 minus equal-weight generic-family mean,0.0241050243431816,0.023875980351688426,0.024359036272160874,True,positive
v2_spectrum,dedicated spectrum and optimal-compression study,12,6.0,gaussian,Z,0.0,512,2,Ffull_over_FQ_mean,U1 minus equal-weight generic-family mean,-0.02144238891186928,-0.025479633499617425,-0.016884516744051357,True,negative
v2_spectrum,dedicated spectrum and optimal-compression study,12,6.0,gaussian,Z,0.0,512,2,physical_minus_rank_baseline,U1 minus equal-weight generic-family mean,0.4795599825041976,0.47310838736844546,0.48628082486376834,True,positive
